# #runID ohdu sigmaOSMAD2
7427 5 11.402826
7427 6 14.434633
7427 7 10.869528
7427 8 11.825210
7427 9 12.767159
7427 10 12.271808
7427 11 6.386236
7427 12 6.947203
7427 13 12.795194
7427 14 12.149823
7427 15 12.620950
7426 2 11.398166
7426 3 12.060411
7426 4 11.285503
7426 5 11.390735
7426 6 14.498282
7426 7 10.872581
7426 8 11.858880
7426 9 12.749085
7426 10 12.282669
7426 11 6.399187
7426 12 6.940436
7426 13 12.837449
7426 14 12.175044
7426 15 12.580332
7425 2 11.430574
7425 3 12.056937
7425 4 11.277083
7425 5 11.406290
7425 6 14.550804
7425 7 10.894169
7425 8 11.909065
7425 9 12.787193
7425 10 12.285550
7425 11 6.428903
7425 12 6.940396
7425 13 12.826045
7425 14 12.169600
7425 15 12.589992
7424 2 11.449364
7424 3 12.093521
7424 4 11.316120
7424 5 11.358309
7424 6 14.845113
7424 7 10.897052
7424 8 11.859776
7424 9 12.772735
7424 10 12.283906
7424 11 6.456296
7424 12 6.921514
7424 13 12.767407
7424 14 12.176353
7424 15 12.599966
7423 2 11.453050
7423 3 12.046054
7423 4 11.267964
7423 5 11.380835
7423 6 14.929676
7423 7 10.902460
7423 8 11.884669
7423 9 12.765410
7423 10 12.330377
7423 11 6.442182
7423 12 6.971765
7423 13 12.837027
7423 14 12.103049
7423 15 12.577164
7422 2 11.436240
7422 3 12.127819
7422 4 11.345108
7422 5 11.389572
7422 6 14.915449
7422 7 10.893896
7422 8 11.892903
7422 9 12.742098
7422 10 12.294722
7422 11 6.461203
7422 12 6.957802
7422 13 12.820516
7422 14 12.136603
7422 15 12.628380
7421 2 11.433792
7421 3 12.112858
7421 4 11.318537
7421 5 11.353966
7421 6 14.951695
7421 7 10.878169
7421 8 11.882932
7421 9 12.737257
7421 10 12.340731
7421 11 6.491257
7421 12 6.960254
7421 13 12.857642
7421 14 12.155365
7421 15 12.587329
7420 2 11.455221
7420 3 12.095425
7420 4 11.317727
7420 5 11.380816
7420 6 15.002162
7420 7 10.888852
7420 8 11.888411
7420 9 12.760744
7420 10 12.328387
7420 11 6.486858
7420 12 6.900533
7420 13 12.885204
7420 14 12.141986
7420 15 12.617804
7419 2 11.476908
7419 3 12.077615
7419 4 11.371179
7419 5 11.373059
7419 6 14.936008
7419 7 10.872701
7419 8 11.887065
7419 9 12.734824
7419 10 12.329188
7419 11 6.476284
7419 12 6.931329
7419 13 12.805757
7419 14 12.298254
7419 15 12.606856
7418 2 11.424622
7418 3 12.093181
7418 4 11.294216
7418 5 11.366540
7418 6 14.943171
7418 7 10.867877
7418 8 11.908667
7418 9 12.737742
7418 10 12.316683
7418 11 6.451920
7418 12 6.935286
7418 13 12.824452
7418 14 12.198275
7418 15 12.590066
7417 2 11.419235
7417 3 12.085772
7417 4 11.457458
7417 5 11.387166
7417 6 15.002592
7417 7 10.886115
7417 8 11.902293
7417 9 12.904022
7417 10 12.297445
7417 11 6.482093
7417 12 6.940513
7417 13 12.818072
7417 14 12.171491
7417 15 12.631905
7416 2 11.442160
7416 3 12.067070
7416 4 11.310551
7416 5 11.395509
7416 6 14.942352
7416 7 10.873882
7416 8 11.902021
7416 9 12.738819
7416 10 12.333207
7416 11 6.494325
7416 12 6.915431
7416 13 12.830484
7416 14 12.166701
7416 15 12.620757
7415 2 11.454758
7415 3 12.046705
7415 4 11.344166
7415 5 11.407356
7415 6 14.889046
7415 7 10.880486
7415 8 11.849871
7415 9 12.661099
7415 10 12.296675
7415 11 6.474949
7415 12 6.943935
7415 13 12.870737
7415 14 12.188092
7415 15 12.638540
7414 2 11.447424
7414 3 12.105413
7414 4 11.306321
7414 5 11.335740
7414 6 14.957241
7414 7 10.917651
7414 8 11.888361
7414 9 12.841212
7414 10 12.321161
7414 11 6.464891
7414 12 6.914575
7414 13 12.856376
7414 14 12.198590
7414 15 12.594903
7413 2 11.447252
7413 3 12.086363
7413 4 11.337413
7413 5 11.390659
7413 6 15.055229
7413 7 10.900777
7413 8 11.876502
7413 9 12.702388
7413 10 12.318242
7413 11 6.464850
7413 12 6.927111
7413 13 12.862491
7413 14 12.163008
7413 15 12.617838
7412 2 11.458821
7412 3 12.139967
7412 4 11.337699
7412 5 11.417896
7412 6 15.022264
7412 7 10.897243
7412 8 11.908251
7412 9 12.742565
7412 10 12.290382
7412 11 6.493509
7412 12 6.942858
7412 13 12.871941
7412 14 12.176525
7412 15 12.590449
7411 2 11.409315
7411 3 12.055069
7411 4 11.357250
7411 5 11.376802
7411 6 15.040512
7411 7 10.874024
7411 8 11.866136
7411 9 12.716566
7411 10 12.276820
7411 11 6.508284
7411 12 6.969389
7411 13 12.833911
7411 14 12.309645
7411 15 12.601363
7410 2 11.462345
7410 3 12.080116
7410 4 11.304765
7410 5 11.430168
7410 6 14.995532
7410 7 10.865409
7410 8 11.868367
7410 9 12.662416
7410 10 12.312081
7410 11 6.468443
7410 12 6.929450
7410 13 12.826738
7410 14 12.150457
7410 15 12.590583
7409 2 11.450821
7409 3 12.109411
7409 4 11.350895
7409 5 11.409041
7409 6 14.939945
7409 7 10.877669
7409 8 11.905042
7409 9 12.676736
7409 10 12.346644
7409 11 6.483590
7409 12 6.951713
7409 13 12.795427
7409 14 12.166809
7409 15 12.627094
7408 2 11.407650
7408 3 12.060992
7408 4 11.322514
7408 5 11.371119
7408 6 14.943829
7408 7 10.894504
7408 8 11.894232
7408 9 12.696299
7408 10 12.334859
7408 11 6.454015
7408 12 6.965110
7408 13 12.793964
7408 14 12.165746
7408 15 12.617423
7407 2 11.432673
7407 3 12.096580
7407 4 11.346846
7407 5 11.362335
7407 6 14.904758
7407 7 10.907285
7407 8 11.903886
7407 9 12.698776
7407 10 12.317968
7407 11 6.472468
7407 12 6.955099
7407 13 12.844304
7407 14 12.332045
7407 15 12.607206
7406 2 11.411071
7406 3 12.084594
7406 4 11.312573
7406 5 11.365801
7406 6 14.921487
7406 7 10.857001
7406 8 11.894742
7406 9 12.734535
7406 10 12.268126
7406 11 6.463132
7406 12 6.920030
7406 13 12.787935
7406 14 12.182922
7406 15 12.644969
7405 2 11.492345
7405 3 12.106981
7405 4 11.321798
7405 5 11.368240
7405 6 14.916518
7405 7 10.868305
7405 8 11.858174
7405 9 12.692278
7405 10 12.334747
7405 11 6.477175
7405 12 6.945782
7405 13 12.855095
7405 14 12.202107
7405 15 12.605429
7404 2 11.488593
7404 3 12.077368
7404 4 11.313783
7404 5 11.378726
7404 6 14.903423
7404 7 10.881621
7404 8 11.853712
7404 9 12.716678
7404 10 12.309367
7404 11 6.473280
7404 12 6.951159
7404 13 12.827765
7404 14 12.290506
7404 15 12.586408
7403 2 11.426950
7403 3 12.136338
7403 4 11.282370
7403 5 11.407897
7403 6 14.933144
7403 7 10.862969
7403 8 11.900245
7403 9 12.705125
7403 10 12.364436
7403 11 6.476772
7403 12 6.933264
7403 13 12.882836
7403 14 12.179370
7403 15 12.590531
7402 2 11.419038
7402 3 12.100132
7402 4 11.281122
7402 5 11.351725
7402 6 14.903962
7402 7 10.898613
7402 8 11.907965
7402 9 12.695784
7402 10 12.287216
7402 11 6.472518
7402 12 6.943068
7402 13 12.827117
7402 14 12.134127
7402 15 12.598384
7401 2 11.392430
7401 3 12.046251
7401 4 11.302110
7401 5 11.376775
7401 6 14.924548
7401 7 10.853947
7401 8 11.880251
7401 9 12.681813
7401 10 12.328913
7401 11 6.462594
7401 12 6.943902
7401 13 12.828124
7401 14 12.153311
7401 15 12.600862
7400 2 11.448027
7400 3 12.071624
7400 4 11.331337
7400 5 11.382186
7400 6 14.927458
7400 7 10.897218
7400 8 11.861256
7400 9 12.748017
7400 10 12.337078
7400 11 6.484469
7400 12 6.961330
7400 13 12.826950
7400 14 12.189738
7400 15 12.601370
7399 2 11.465317
7399 3 12.073906
7399 4 11.376163
7399 5 11.421071
7399 6 14.944630
7399 7 10.852188
7399 8 11.879777
7399 9 12.682755
7399 10 12.324476
7399 11 6.484365
7399 12 6.966902
7399 13 12.883243
7399 14 12.169440
7399 15 12.615940
7398 2 11.430839
7398 3 12.081163
7398 4 11.365724
7398 5 11.429477
7398 6 14.944906
7398 7 10.853302
7398 8 11.850408
7398 9 12.672512
7398 10 12.275824
7398 11 6.469944
7398 12 6.973679
7398 13 12.841683
7398 14 12.190425
7398 15 12.640655
7397 2 11.452309
7397 3 12.081902
7397 4 11.319463
7397 5 11.381060
7397 6 14.992199
7397 7 10.892684
7397 8 11.876804
7397 9 12.741062
7397 10 12.287782
7397 11 6.468171
7397 12 6.911059
7397 13 12.806011
7397 14 12.165088
7397 15 12.573163
7396 2 11.434452
7396 3 12.078480
7396 4 11.340213
7396 5 11.325142
7396 6 14.955709
7396 7 10.905203
7396 8 11.885127
7396 9 12.696928
7396 10 12.338607
7396 11 6.487373
7396 12 6.891134
7396 13 12.868039
7396 14 12.291641
7396 15 12.625509
7395 2 11.453661
7395 3 12.074917
7395 4 11.308275
7395 5 11.408723
7395 6 15.000019
7395 7 10.924839
7395 8 11.874886
7395 9 12.673919
7395 10 12.313636
7395 11 6.485178
7395 12 6.933583
7395 13 12.876654
7395 14 12.155351
7395 15 12.536935
7394 2 11.455912
7394 3 12.078299
7394 4 11.256424
7394 5 11.341517
7394 6 14.953607
7394 7 10.887385
7394 8 11.865697
7394 9 12.698525
7394 10 12.279697
7394 11 6.484842
7394 12 6.925321
7394 13 12.848613
7394 14 12.202962
7394 15 12.586598
7393 2 11.441333
7393 3 12.093337
7393 4 11.305808
7393 5 11.354633
7393 6 14.962975
7393 7 10.880537
7393 8 11.911443
7393 9 12.617015
7393 10 12.359324
7393 11 6.473057
7393 12 6.913156
7393 13 12.874064
7393 14 12.223775
7393 15 12.612984
7392 2 11.413235
7392 3 12.123872
7392 4 11.285227
7392 5 11.391616
7392 6 15.021413
7392 7 10.859949
7392 8 11.892298
7392 9 12.657892
7392 10 12.288789
7392 11 6.483968
7392 12 6.954145
7392 13 12.825576
7392 14 12.186396
7392 15 12.579356
7391 2 11.446511
7391 3 12.131339
7391 4 11.278916
7391 5 11.374343
7391 6 14.987944
7391 7 10.880973
7391 8 11.871482
7391 9 12.684914
7391 10 12.327121
7391 11 6.470882
7391 12 6.898179
7391 13 12.800237
7391 14 12.169752
7391 15 12.627098
7390 2 11.419835
7390 3 12.082152
7390 4 11.332174
7390 5 11.368400
7390 6 15.062171
7390 7 10.906803
7390 8 11.887811
7390 9 12.682674
7390 10 12.303843
7390 11 6.508014
7390 12 6.881787
7390 13 12.860304
7390 14 12.167634
7390 15 12.621603
7389 2 11.439083
7389 3 12.073502
7389 4 11.272914
7389 5 11.368051
7389 6 15.011727
7389 7 10.926558
7389 8 11.922149
7389 9 12.682636
7389 10 12.292997
7389 11 6.482470
7389 12 6.953825
7389 13 12.832897
7389 14 12.138639
7389 15 12.615069
7388 2 11.449349
7388 3 12.045897
7388 4 11.284658
7388 5 11.388958
7388 6 14.938951
7388 7 10.905147
7388 8 11.890883
7388 9 12.696859
7388 10 12.274978
7388 11 6.484782
7388 12 6.939525
7388 13 12.864909
7388 14 12.253569
7388 15 12.610975
7387 2 11.439607
7387 3 12.094639
7387 4 11.303889
7387 5 11.408293
7387 6 14.921924
7387 7 10.876806
7387 8 11.903932
7387 9 12.663805
7387 10 12.307707
7387 11 6.477089
7387 12 6.952715
7387 13 12.801204
7387 14 12.140073
7387 15 12.586489
7386 2 11.439904
7386 3 12.048502
7386 4 11.307094
7386 5 11.396504
7386 6 14.916443
7386 7 10.862605
7386 8 11.944717
7386 9 12.650506
7386 10 12.303437
7386 11 6.485961
7386 12 6.939916
7386 13 12.821930
7386 14 12.122957
7386 15 12.558549
7385 2 11.461085
7385 3 12.057762
7385 4 11.325770
7385 5 11.394888
7385 6 14.919992
7385 7 10.925124
7385 8 11.884016
7385 9 12.669605
7385 10 12.327523
7385 11 6.461091
7385 12 6.960123
7385 13 12.838062
7385 14 12.317275
7385 15 12.599298
7384 2 11.444051
7384 3 12.092707
7384 4 11.419603
7384 5 11.423691
7384 6 14.934625
7384 7 10.894773
7384 8 11.898728
7384 9 12.723804
7384 10 12.324093
7384 11 6.472976
7384 12 6.926570
7384 13 12.826628
7384 14 12.137436
7384 15 12.611257
7383 2 11.471376
7383 3 12.090460
7383 4 11.321521
7383 5 11.349103
7383 6 14.927184
7383 7 10.890175
7383 8 11.905134
7383 9 12.628290
7383 10 12.277590
7383 11 6.499791
7383 12 6.936830
7383 13 12.875101
7383 14 12.187027
7383 15 12.630784
7382 2 11.470622
7382 3 12.080933
7382 4 11.334653
7382 5 11.381850
7382 6 14.922853
7382 7 10.915817
7382 8 11.898267
7382 9 12.658629
7382 10 12.289150
7382 11 6.499468
7382 12 6.926529
7382 13 12.842773
7382 14 12.174856
7382 15 12.615453
7381 2 11.443304
7381 3 12.091300
7381 4 11.298942
7381 5 11.340017
7381 6 14.976359
7381 7 10.858367
7381 8 11.873976
7381 9 12.653413
7381 10 12.315777
7381 11 6.482140
7381 12 6.904298
7381 13 12.822807
7381 14 12.174893
7381 15 12.617323
7380 2 11.486980
7380 3 12.041682
7380 4 11.308328
7380 5 11.373009
7380 6 14.933800
7380 7 10.897208
7380 8 11.895777
7380 9 12.701803
7380 10 12.346876
7380 11 6.479213
7380 12 6.944739
7380 13 12.857371
7380 14 12.153923
7380 15 12.591463
7379 2 11.446109
7379 3 12.076203
7379 4 11.291154
7379 5 11.348584
7379 6 14.978066
7379 7 10.882719
7379 8 11.901138
7379 9 12.669456
7379 10 12.275985
7379 11 6.483904
7379 12 6.901227
7379 13 12.859384
7379 14 12.198039
7379 15 12.623834
7378 2 11.436426
7378 3 12.072458
7378 4 11.303976
7378 5 11.407405
7378 6 14.976105
7378 7 10.899549
7378 8 11.909731
7378 9 12.683617
7378 10 12.278770
7378 11 6.473168
7378 12 6.933576
7378 13 12.850375
7378 14 12.218644
7378 15 12.632074
7377 2 11.476552
7377 3 12.066449
7377 4 11.319929
7377 5 11.420582
7377 6 14.976756
7377 7 10.903928
7377 8 11.916553
7377 9 12.696498
7377 10 12.273588
7377 11 6.484583
7377 12 6.894505
7377 13 12.825751
7377 14 12.137014
7377 15 12.612236
7376 2 11.453678
7376 3 12.079981
7376 4 11.303301
7376 5 11.361867
7376 6 15.022624
7376 7 10.903788
7376 8 11.884224
7376 9 12.682715
7376 10 12.314797
7376 11 6.503924
7376 12 6.904117
7376 13 12.825503
7376 14 12.249638
7376 15 12.648140
7375 2 11.436627
7375 3 12.131443
7375 4 11.329254
7375 5 11.382755
7375 6 14.980606
7375 7 10.852628
7375 8 11.857212
7375 9 12.673636
7375 10 12.284121
7375 11 6.495344
7375 12 6.899081
7375 13 12.911224
7375 14 12.190461
7375 15 12.607368
7374 2 11.442342
7374 3 12.091927
7374 4 11.312941
7374 5 11.397230
7374 6 14.934092
7374 7 10.894293
7374 8 11.856458
7374 9 12.776041
7374 10 12.310636
7374 11 6.488027
7374 12 6.941512
7374 13 12.812375
7374 14 12.179985
7374 15 12.577506
7373 2 11.455187
7373 3 12.134973
7373 4 11.384331
7373 5 11.367783
7373 6 14.964986
7373 7 10.886967
7373 8 11.885197
7373 9 13.068794
7373 10 12.289450
7373 11 6.485459
7373 12 6.925893
7373 13 12.854508
7373 14 12.291839
7373 15 12.584226
7372 2 11.444319
7372 3 12.081134
7372 4 11.511437
7372 5 11.395479
7372 6 14.995450
7372 7 10.913104
7372 8 11.848107
7372 9 13.104626
7372 10 12.306806
7372 11 6.467643
7372 12 6.924581
7372 13 12.846001
7372 14 12.327231
7372 15 12.622843
7371 2 11.422973
7371 3 12.094897
7371 4 11.396692
7371 5 11.405518
7371 6 14.966557
7371 7 10.868497
7371 8 11.873047
7371 9 13.061418
7371 10 12.330423
7371 11 6.482063
7371 12 6.874603
7371 13 12.835989
7371 14 12.191590
7371 15 12.606343
7370 2 11.453759
7370 3 12.100645
7370 4 11.490217
7370 5 11.350981
7370 6 15.008150
7370 7 10.908340
7370 8 11.934592
7370 9 13.051707
7370 10 12.323790
7370 11 6.465458
7370 12 6.886624
7370 13 12.801098
7370 14 12.167104
7370 15 12.662755
7369 2 11.464553
7369 3 12.082421
7369 4 11.518811
7369 5 11.398909
7369 6 15.038372
7369 7 10.857531
7369 8 11.903405
7369 9 13.032852
7369 10 12.314789
7369 11 6.495080
7369 12 6.894166
7369 13 12.855060
7369 14 12.256596
7369 15 12.655979
7368 2 11.448252
7368 3 12.084077
7368 4 11.485104
7368 5 11.373372
7368 6 15.076898
7368 7 10.870364
7368 8 11.889698
7368 9 13.077922
7368 10 12.282163
7368 11 6.511938
7368 12 6.981165
7368 13 12.837766
7368 14 12.185677
7368 15 12.583774
7367 2 11.438082
7367 3 12.058604
7367 4 11.523188
7367 5 11.420504
7367 6 14.963367
7367 7 10.893343
7367 8 11.868458
7367 9 13.106136
7367 10 12.318792
7367 11 6.483576
7367 12 6.961626
7367 13 12.855364
7367 14 12.165338
7367 15 12.614127
7366 2 11.452060
7366 3 12.107087
7366 4 11.505865
7366 5 11.388931
7366 6 14.954442
7366 7 10.900787
7366 8 11.887893
7366 9 13.094512
7366 10 12.300502
7366 11 6.467587
7366 12 6.931796
7366 13 12.806979
7366 14 12.241180
7366 15 12.597327
7365 2 11.438176
7365 3 12.088612
7365 4 11.521484
7365 5 11.375880
7365 6 15.007102
7365 7 10.891974
7365 8 11.866371
7365 9 13.111540
7365 10 12.342263
7365 11 6.486291
7365 12 6.927946
7365 13 12.854870
7365 14 12.283170
7365 15 12.601157
7364 2 11.452051
7364 3 12.117438
7364 4 11.460221
7364 5 11.373482
7364 6 14.958189
7364 7 10.889572
7364 8 11.852550
7364 9 13.317004
7364 10 12.312214
7364 11 6.481303
7364 12 6.935959
7364 13 12.827064
7364 14 12.181824
7364 15 12.604804
7363 2 11.432785
7363 3 12.090831
7363 4 11.494010
7363 5 11.371029
7363 6 14.898173
7363 7 10.888552
7363 8 11.885007
7363 9 13.087869
7363 10 12.323003
7363 11 6.466136
7363 12 6.937714
7363 13 12.843471
7363 14 12.137129
7363 15 12.600621
7362 2 11.442126
7362 3 12.084592
7362 4 11.510949
7362 5 11.377572
7362 6 14.928277
7362 7 10.870803
7362 8 11.916673
7362 9 13.148028
7362 10 12.331980
7362 11 6.472461
7362 12 6.908778
7362 13 12.817297
7362 14 12.217110
7362 15 12.625173
7361 2 11.473516
7361 3 12.066412
7361 4 11.422790
7361 5 11.393542
7361 6 14.987679
7361 7 10.851884
7361 8 11.875571
7361 9 12.991961
7361 10 12.333041
7361 11 6.490367
7361 12 6.927367
7361 13 12.857004
7361 14 12.152176
7361 15 12.641018
7360 2 11.419087
7360 3 12.100176
7360 4 11.438636
7360 5 11.418476
7360 6 14.933619
7360 7 10.943340
7360 8 11.855767
7360 9 13.078336
7360 10 12.318134
7360 11 6.477614
7360 12 6.911843
7360 13 12.835283
7360 14 12.167631
7360 15 12.610432
7359 2 11.483485
7359 3 12.059557
7359 4 11.374546
7359 5 11.389768
7359 6 14.969047
7359 7 10.824420
7359 8 11.890246
7359 9 12.996239
7359 10 12.288988
7359 11 6.462189
7359 12 6.915125
7359 13 12.817244
7359 14 12.159054
7359 15 12.644041
7358 2 11.440404
7358 3 12.097121
7358 4 11.398357
7358 5 11.390742
7358 6 14.936893
7358 7 10.830944
7358 8 11.934530
7358 9 12.986784
7358 10 12.310595
7358 11 6.478041
7358 12 6.931638
7358 13 12.864758
7358 14 12.156430
7358 15 12.618407
7357 2 11.437399
7357 3 12.114048
7357 4 11.416555
7357 5 11.373105
7357 6 14.959950
7357 7 10.887479
7357 8 11.892474
7357 9 13.046572
7357 10 12.275382
7357 11 6.465130
7357 12 6.866464
7357 13 12.868020
7357 14 12.201474
7357 15 12.608297
7356 2 11.469488
7356 3 12.069591
7356 4 11.416302
7356 5 11.381246
7356 6 14.949833
7356 7 10.840244
7356 8 11.834800
7356 9 13.047545
7356 10 12.260427
7356 11 6.465720
7356 12 6.894504
7356 13 12.799838
7356 14 12.226268
7356 15 12.590752
7355 2 11.427257
7355 3 12.118701
7355 4 11.389474
7355 5 11.387649
7355 6 14.970298
7355 7 10.884364
7355 8 11.878854
7355 9 13.045430
7355 10 12.293091
7355 11 6.482133
7355 12 6.901894
7355 13 12.857098
7355 14 12.165226
7355 15 12.623247
7354 2 11.442779
7354 3 12.086735
7354 4 11.415152
7354 5 11.390458
7354 6 14.925193
7354 7 10.861897
7354 8 11.895072
7354 9 13.047268
7354 10 12.342424
7354 11 6.480916
7354 12 6.896410
7354 13 12.876381
7354 14 12.188744
7354 15 12.601916
7353 2 11.445139
7353 3 12.067298
7353 4 11.473489
7353 5 11.395553
7353 6 14.972285
7353 7 10.892132
7353 8 11.895078
7353 9 13.482889
7353 10 12.336618
7353 11 6.471127
7353 12 6.906808
7353 13 12.852610
7353 14 12.178170
7353 15 12.637929
7352 2 11.413587
7352 3 12.120264
7352 4 11.437644
7352 5 11.375125
7352 6 14.993610
7352 7 10.905983
7352 8 11.855077
7352 9 13.070732
7352 10 12.311374
7352 11 6.480498
7352 12 6.890834
7352 13 12.839872
7352 14 12.194506
7352 15 12.623178
7351 2 11.443953
7351 3 12.105976
7351 4 11.404054
7351 5 11.357237
7351 6 14.998267
7351 7 10.897328
7351 8 11.869210
7351 9 13.309332
7351 10 12.288825
7351 11 6.471210
7351 12 6.858857
7351 13 12.845735
7351 14 12.165637
7351 15 12.592263
7350 2 11.446147
7350 3 12.084713
7350 4 11.521666
7350 5 11.365440
7350 6 14.938358
7350 7 10.888130
7350 8 11.843015
7350 9 13.078423
7350 10 12.292885
7350 11 6.460761
7350 12 6.921434
7350 13 12.858684
7350 14 12.135729
7350 15 12.633372
7349 2 11.408144
7349 3 12.053956
7349 4 11.367976
7349 5 11.358454
7349 6 14.957794
7349 7 10.888713
7349 8 11.904087
7349 9 13.147399
7349 10 12.316057
7349 11 6.480297
7349 12 6.898659
7349 13 12.846351
7349 14 12.256869
7349 15 12.647719
7348 2 11.460174
7348 3 12.073659
7348 4 11.426035
7348 5 11.364803
7348 6 14.994006
7348 7 10.878107
7348 8 11.860544
7348 9 12.998495
7348 10 12.355886
7348 11 6.478023
7348 12 6.884415
7348 13 12.827944
7348 14 12.153643
7348 15 12.594234
7347 2 11.477789
7347 3 12.132826
7347 4 11.692570
7347 5 11.395880
7347 6 15.106412
7347 7 10.905056
7347 8 11.870182
7347 9 13.358716
7347 10 12.318555
7347 11 6.474518
7347 12 6.919156
7347 13 12.825005
7347 14 12.147576
7347 15 12.596729
7346 2 11.439497
7346 3 12.122209
7346 4 11.529640
7346 5 11.371241
7346 6 15.009231
7346 7 10.900307
7346 8 11.895905
7346 9 13.043646
7346 10 12.325071
7346 11 6.493577
7346 12 6.915497
7346 13 12.830989
7346 14 12.154515
7346 15 12.583382
7345 2 11.438052
7345 3 12.089868
7345 4 11.425401
7345 5 11.378619
7345 6 14.932308
7345 7 10.854025
7345 8 11.883164
7345 9 12.987951
7345 10 12.303879
7345 11 6.463127
7345 12 6.916952
7345 13 12.872236
7345 14 12.164778
7345 15 12.614226
7344 2 11.423499
7344 3 12.081078
7344 4 11.370861
7344 5 11.375050
7344 6 14.913639
7344 7 10.904338
7344 8 11.926701
7344 9 13.002109
7344 10 12.253125
7344 11 6.478495
7344 12 6.914470
7344 13 12.827931
7344 14 12.160675
7344 15 12.608646
7343 2 11.464853
7343 3 12.075540
7343 4 11.359359
7343 5 11.367555
7343 6 14.920061
7343 7 10.908261
7343 8 11.889040
7343 9 13.060004
7343 10 12.310878
7343 11 6.456877
7343 12 6.918920
7343 13 12.845790
7343 14 12.195563
7343 15 12.592369
7342 2 11.447863
7342 3 12.063202
7342 4 11.516529
7342 5 11.334343
7342 6 14.906332
7342 7 10.898117
7342 8 11.910901
7342 9 12.947765
7342 10 12.286844
7342 11 6.472632
7342 12 6.902004
7342 13 12.793436
7342 14 12.168649
7342 15 12.601203
7341 2 11.468533
7341 3 12.074489
7341 4 11.472367
7341 5 11.404557
7341 6 14.887824
7341 7 10.858208
7341 8 11.920821
7341 9 12.941344
7341 10 12.313174
7341 11 6.459108
7341 12 6.922158
7341 13 12.814316
7341 14 12.135757
7341 15 12.625768
7340 2 11.462745
7340 3 12.072506
7340 4 11.386881
7340 5 11.399075
7340 6 14.888485
7340 7 10.830227
7340 8 11.856566
7340 9 12.932287
7340 10 12.280962
7340 11 6.481498
7340 12 6.885489
7340 13 12.786700
7340 14 12.141171
7340 15 12.659893
7339 2 11.400135
7339 3 12.060757
7339 4 11.447749
7339 5 11.413579
7339 6 14.889643
7339 7 10.858945
7339 8 11.873147
7339 9 13.002988
7339 10 12.342413
7339 11 6.491373
7339 12 6.916679
7339 13 12.852993
7339 14 12.192715
7339 15 12.606001
7338 2 11.409397
7338 3 12.053040
7338 4 11.503454
7338 5 11.331237
7338 6 14.920301
7338 7 10.866002
7338 8 11.888816
7338 9 12.976018
7338 10 12.302115
7338 11 6.465001
7338 12 6.887408
7338 13 12.856836
7338 14 12.157184
7338 15 12.658231
7337 2 11.433559
7337 3 12.081232
7337 4 11.489274
7337 5 11.369231
7337 6 14.928081
7337 7 10.818114
7337 8 11.922334
7337 9 12.923661
7337 10 12.315792
7337 11 6.464619
7337 12 6.899971
7337 13 12.830013
7337 14 12.113530
7337 15 12.629736
7336 2 11.448764
7336 3 12.085580
7336 4 11.485276
7336 5 11.412274
7336 6 14.981383
7336 7 10.862478
7336 8 11.889548
7336 9 12.959637
7336 10 12.302737
7336 11 6.469643
7336 12 6.888260
7336 13 12.855890
7336 14 12.155213
7336 15 12.634441
7335 2 11.475811
7335 3 12.108242
7335 4 11.504345
7335 5 11.399731
7335 6 15.022520
7335 7 10.882227
7335 8 11.893112
7335 9 12.950658
7335 10 12.287721
7335 11 6.478630
7335 12 6.876933
7335 13 12.803542
7335 14 12.117721
7335 15 12.605907
7334 2 11.428662
7334 3 12.108754
7334 4 11.519149
7334 5 11.365161
7334 6 14.981223
7334 7 10.861140
7334 8 11.879030
7334 9 12.926516
7334 10 12.291565
7334 11 6.478814
7334 12 6.911970
7334 13 12.794875
7334 14 12.297558
7334 15 12.617451
7333 2 11.443638
7333 3 12.117403
7333 4 11.362736
7333 5 11.392754
7333 6 14.971895
7333 7 10.836078
7333 8 11.925940
7333 9 12.949505
7333 10 12.317332
7333 11 6.476954
7333 12 6.902694
7333 13 12.816660
7333 14 12.152216
7333 15 12.638510
7332 2 11.460780
7332 3 12.119835
7332 4 11.490522
7332 5 11.412085
7332 6 15.022001
7332 7 10.869818
7332 8 11.860486
7332 9 13.241570
7332 10 12.320452
7332 11 6.487701
7332 12 6.914732
7332 13 12.831276
7332 14 12.157132
7332 15 12.608015
7331 2 11.469763
7331 3 12.088975
7331 4 11.481884
7331 5 11.424723
7331 6 15.005737
7331 7 10.868667
7331 8 11.863201
7331 9 12.974211
7331 10 12.340265
7331 11 6.488939
7331 12 6.886654
7331 13 12.820256
7331 14 12.190561
7331 15 12.567889
7330 2 11.434825
7330 3 12.120463
7330 4 11.478152
7330 5 11.364239
7330 6 14.967721
7330 7 10.843712
7330 8 11.905057
7330 9 12.922005
7330 10 12.296128
7330 11 6.448327
7330 12 6.889472
7330 13 12.821906
7330 14 12.143591
7330 15 12.585060
7329 2 11.403448
7329 3 12.103948
7329 4 11.443176
7329 5 11.402567
7329 6 15.004760
7329 7 10.904913
7329 8 11.880778
7329 9 12.947830
7329 10 12.302591
7329 11 6.478779
7329 12 6.901556
7329 13 12.802297
7329 14 12.143539
7329 15 12.611147
7328 2 11.429078
7328 3 12.092829
7328 4 11.465423
7328 5 11.390935
7328 6 15.041300
7328 7 10.884290
7328 8 11.897102
7328 9 13.009058
7328 10 12.310506
7328 11 6.506834
7328 12 6.892217
7328 13 12.879436
7328 14 12.179629
7328 15 12.603910
7327 2 11.440296
