# #runID ohdu sigmaOS
7969 11 6.497802
7969 12 7.338756
7969 13 14.485005
7969 14 49.335791
7969 15 12.752981
7968 2 13.597772
7968 3 12.713478
7968 4 11.563001
7968 5 101.277476
7968 6 14.815317
7968 7 11.404723
7968 8 19.144214
7968 9 19.580114
7968 10 92.475566
7968 11 6.493602
7968 12 7.389921
7968 13 50.489557
7968 14 14.139656
7968 15 12.768321
7967 2 18.071302
7967 3 12.323110
7967 4 21.760086
7967 5 14.128342
7967 6 14.743712
7967 7 11.187390
7967 8 50.698092
7967 9 14.039696
7967 10 14213366.733309
7967 11 6.496757
7967 12 7.606226
7967 13 26.638577
7967 14 12.569985
7967 15 12.750075
7966 2 12.537089
7966 3 28.512356
7966 4 26.820787
7966 5 27.992876
7966 6 20.382188
7966 7 11.361092
7966 8 19.009108
7966 9 26.756863
7966 10 13.497962
7966 11 6.487479
7966 12 7.386675
7966 13 70.685699
7966 14 26.831190
7966 15 12.765603
7965 2 12.021844
7965 3 14.493346
7965 4 31.552707
7965 5 11.465954
7965 6 14.699206
7965 7 36.634525
7965 8 36.410716
7965 9 46.573608
7965 10 17.782233
7965 11 6.475138
7965 12 7.421568
7965 13 14213366.733282
7965 14 12.743920
7965 15 12.741991
7964 2 32.454672
7964 3 69.122772
7964 4 24.835498
7964 5 11.646721
7964 6 14.831874
7964 7 12.026090
7964 8 18.946279
7964 9 14.698352
7964 10 113699697.724351
7964 11 6.485249
7964 12 7.428139
7964 13 16.324981
7964 14 13.100942
7964 15 12.754306
7963 2 12.008186
7963 3 12.690442
7963 4 20100715.697330
7963 5 11.683726
7963 6 14.659332
7963 7 13.476241
7963 8 18.675537
7963 9 14.006441
7963 10 13.932666
7963 11 6.489349
7963 12 7.404823
7963 13 16.324843
7963 14 18.192131
7963 15 12.772492
7962 2 15.971695
7962 3 13.824466
7962 4 14.627861
7962 5 18.992797
7962 6 21.798807
7962 7 31.004028
7962 8 60.190174
7962 9 21.065695
7962 10 47.558493
7962 11 6.484292
7962 12 7.645436
7962 13 29.862552
7962 14 15.357172
7962 15 12.747483
7961 2 13.735131
7961 3 16.284375
7961 4 27.081424
7961 5 11.598875
7961 6 15.948276
7961 7 39.997921
7961 8 18.645304
7961 9 14.043400
7961 10 30.545593
7961 11 6.493314
7961 12 7.401461
7961 13 17.400017
7961 14 14213366.733296
7961 15 12.773093
7960 2 14213366.733327
7960 3 63.050380
7960 4 12.358183
7960 5 30.452735
7960 6 15.140704
7960 7 20.797361
7960 8 33.655364
7960 9 21.969911
7960 10 13.827960
7960 11 6.486922
7960 12 7.397050
7960 13 16.030915
7960 14 33.168207
7960 15 12.770091
7959 2 17.763922
7959 3 19.115505
7959 4 17.541280
7959 5 23.197445
7959 6 47.022726
7959 7 17.111337
7959 8 24.544081
7959 9 17.288919
7959 10 32.065624
7959 11 6.496962
7959 12 7.736035
7959 13 16.295775
7959 14 31781925.791967
7959 15 12.747615
7958 2 100.354064
7958 3 13.053306
7958 4 11.644757
7958 5 14.612089
7958 6 112.899755
7958 7 11.591719
7958 8 28.725846
7958 9 14.387764
7958 10 35.693518
7958 11 6.514402
7958 12 7.710063
7958 13 17.505526
7958 14 15.044864
7958 15 14.475850
7957 2 14.171737
7957 3 17.762412
7957 4 11.392513
7957 5 47.332752
7957 6 22.647279
7957 7 11.113444
7957 8 43.114120
7957 9 34.695195
7957 10 14213366.733406
7957 11 6.483122
7957 12 7.794892
7957 13 14.599813
7957 14 22.556166
7957 15 12.774258
7956 2 13.233257
7956 3 12.483398
7956 4 48.410031
7956 5 20.518166
7956 6 49.718495
7956 7 11.207456
7956 8 19.315390
7956 9 20100715.696662
7956 10 26.683580
7956 11 6.484457
7956 12 7.815148
7956 13 14.512945
7956 14 12.675011
7956 15 12.753567
7955 2 11.975916
7955 3 12.399180
7955 4 11.401166
7955 5 66665185.165913
7955 6 94.890856
7955 7 21.628477
7955 8 18.763733
7955 9 13.964373
7955 10 13.822405
7955 11 6.479677
7955 12 7.772574
7955 13 14.546750
7955 14 12.773683
7955 15 12.788997
7954 2 11.924628
7954 3 15.224842
7954 4 93.248405
7954 5 11.479829
7954 6 18.391606
7954 7 14.049244
7954 8 23.498047
7954 9 14.060759
7954 10 14.508985
7954 11 6.489354
7954 12 7.773501
7954 13 31.485833
7954 14 32.278646
7954 15 12.781496
7953 2 12.020033
7953 3 12.325233
7953 4 11.478276
7953 5 11.465656
7953 6 22.402095
7953 7 11.555220
7953 8 18.634099
7953 9 14.017063
7953 10 47.672900
7953 11 6.492839
7953 12 7.852362
7953 13 14.501203
7953 14 12.590879
7953 15 12.760544
7952 2 12.051632
7952 3 14213366.733406
7952 4 16.652321
7952 5 11.490976
7952 6 15.382652
7952 7 11.439167
7952 8 27.854951
7952 9 13.992396
7952 10 15.648716
7952 11 6.499966
7952 12 7.971489
7952 13 14.401966
7952 14 13.250479
7952 15 12.768568
7951 2 11.903132
7951 3 58.855906
7951 4 77.708052
7951 5 15.261254
7951 6 14.852321
7951 7 17.957570
7951 8 27.690939
7951 9 48.955546
7951 10 60.296865
7951 11 6.498120
7951 12 7.738941
7951 13 14.389138
7951 14 12.926467
7951 15 12.797124
7950 2 12.006250
7950 3 12.337039
7950 4 13.769474
7950 5 19.483816
7950 6 14.751089
7950 7 20.196607
7950 8 18.872226
7950 9 35.897809
7950 10 13.049069
7950 11 6.500584
7950 12 7.885222
7950 13 18.219678
7950 14 14213366.733425
7950 15 12.780865
7949 2 11.970087
7949 3 36.711248
7949 4 31.926504
7949 5 11.461795
7949 6 16.041899
7949 7 18.161807
7949 8 18.673687
7949 9 19.660502
7949 10 35.522215
7949 11 6.500022
7949 12 7.740350
7949 13 16.114575
7949 14 12.815813
7949 15 12.774661
7948 2 50.688882
7948 3 12.360882
7948 4 13.776392
7948 5 64.247024
7948 6 20.798924
7948 7 13.129930
7948 8 18.740085
7948 9 14.030310
7948 10 30.480767
7948 11 6.503541
7948 12 7.463750
7948 13 19.958062
7948 14 37.390129
7948 15 12.737474
7947 2 97.029752
7947 3 12.316597
7947 4 28.418441
7947 5 20.640193
7947 6 62.270195
7947 7 31.835137
7947 8 36.500588
7947 9 19.107559
7947 10 13.880686
7947 11 6.495197
7947 12 7.412289
7947 13 15.852008
7947 14 29.952642
7947 15 12.774565
7946 2 12.459004
7946 3 19.799650
7946 4 11.465683
7946 5 38.115050
7946 6 18.200162
7946 7 11.152782
7946 8 18.709804
7946 9 13.935269
7946 10 22.867235
7946 11 6.506620
7946 12 7.410830
7946 13 14.331088
7946 14 64.343397
7946 15 12.789458
7945 2 12.459433
7945 3 22.064221
7945 4 22.570894
7945 5 36.824978
7945 6 14.804682
7945 7 13.144019
7945 8 23.009862
7945 9 14.079107
7945 10 63.774057
7945 11 6.494891
7945 12 7.394462
7945 13 25.004878
7945 14 12.693956
7945 15 12.761364
7944 2 12.001801
7944 3 12.319625
7944 4 11.524378
7944 5 81.910529
7944 6 15.886810
7944 7 11.296000
7944 8 19.985543
7944 9 13.959676
7944 10 13.110134
7944 11 6.492869
7944 12 7.492921
7944 13 14.327224
7944 14 26.507641
7944 15 12.769609
7943 2 49.743220
7943 3 48.302945
7943 4 11.466055
7943 5 14213366.733382
7943 6 18.045987
7943 7 22.715188
7943 8 18.741494
7943 9 14.017150
7943 10 14213366.733342
7943 11 6.477696
7943 12 7.483980
7943 13 14.579282
7943 14 18.731800
7943 15 12.779092
7942 2 13.357831
7942 3 18.775482
7942 4 11.407292
7942 5 78.418376
7942 6 14.603383
7942 7 12.930237
7942 8 45.846260
7942 9 39.723678
7942 10 24.548284
7942 11 6.480277
7942 12 7.426357
7942 13 14.629720
7942 14 40.016574
7942 15 12.781291
7941 2 11.950212
7941 3 33.336998
7941 4 13.252067
7941 5 11.504519
7941 6 43.247479
7941 7 18.231591
7941 8 18.720801
7941 9 21.356089
7941 10 12.967360
7941 11 6.499316
7941 12 7.405695
7941 13 14.463249
7941 14 93.575032
7941 15 12.746331
7940 2 44.460187
7940 3 18.237969
7940 4 18.002309
7940 5 11.471792
7940 6 14.709786
7940 7 14.070237
7940 8 18.721280
7940 9 14.012880
7940 10 75.116365
7940 11 6.485025
7940 12 7.480434
7940 13 22.047982
7940 14 27.548980
7940 15 12.795804
7939 2 12.014067
7939 3 12.318827
7939 4 11.459719
7939 5 11.490903
7939 6 30.941989
7939 7 14.542952
7939 8 18.726460
7939 9 13.916527
7939 10 81.809853
7939 11 6.489994
7939 12 7.467982
7939 13 80.126276
7939 14 23.190227
7939 15 41.876549
7938 2 13.762954
7938 3 22.685730
7938 4 11.380590
7938 5 18.005749
7938 6 14.850178
7938 7 21.030347
7938 8 18.770593
7938 9 14.597106
7938 10 13.132466
7938 11 6.493458
7938 12 7.465954
7938 13 15.466588
7938 14 13.062210
7938 15 12.785383
7937 2 33.414156
7937 3 14.375066
7937 4 14213366.733409
7937 5 11.543769
7937 6 25.758391
7937 7 17.255550
7937 8 18.753265
7937 9 14.195170
7937 10 23.742258
7937 11 6.471844
7937 12 7.430087
7937 13 16.347532
7937 14 30.783016
7937 15 12.766973
7936 2 13.351809
7936 3 12.874854
7936 4 75.371105
7936 5 25.171615
7936 6 14.966940
7936 7 11.255567
7936 8 19.113926
7936 9 23.038737
7936 10 13.290427
7936 11 6.485258
7936 12 7.487988
7936 13 21.278657
7936 14 12.840821
7936 15 12.815948
7935 2 20.362442
7935 3 43.076797
7935 4 11.560355
7935 5 11.459797
7935 6 14.677714
7935 7 14213366.733410
7935 8 18.850038
7935 9 14.138608
7935 10 13.201909
7935 11 6.509705
7935 12 7.445295
7935 13 18.791645
7935 14 21.809310
7935 15 12.806260
7934 2 11.966740
7934 3 76.735820
7934 4 33.337496
7934 5 11.482529
7934 6 14.764656
7934 7 11.897621
7934 8 18.758828
7934 9 14213366.733221
7934 10 14213366.732876
7934 11 6.492502
7934 12 7.489236
7934 13 16.602086
7934 14 17.849853
7934 15 12.778779
7933 2 11.938974
7933 3 21.425447
7933 4 44.824557
7933 5 22.206707
7933 6 14.679964
7933 7 28.734850
7933 8 18.739396
7933 9 36.109684
7933 10 45.369523
7933 11 6.495627
7933 12 7.544344
7933 13 26.210000
7933 14 12.640758
7933 15 12.805296
7932 2 51.690067
7932 3 15.361039
7932 4 52.012987
7932 5 15.637476
7932 6 14.800839
7932 7 29.008243
7932 8 18.735437
7932 9 17.448542
7932 10 13.468504
7932 11 6.521415
7932 12 7.929166
7932 13 92.197462
7932 14 12.649653
7932 15 12.809543
7931 2 11.962195
7931 3 17.353980
7931 4 16.903098
7931 5 25.589821
7931 6 14.628270
7931 7 100.597230
7931 8 34.023368
7931 9 15.367201
7931 10 13.291735
7931 11 6.493772
7931 12 7.938598
7931 13 14.686653
7931 14 42.826887
7931 15 12.810838
7930 2 14.821669
7930 3 15.024378
7930 4 11.407379
7930 5 11.494673
7930 6 14.680199
7930 7 19.096207
7930 8 18.859062
7930 9 30.068799
7930 10 13.141866
7930 11 6.502557
7930 12 7.795017
7930 13 15.969773
7930 14 14213366.733218
7930 15 12.814508
7929 2 12.057700
7929 3 18.975500
7929 4 23.968641
7929 5 19.496150
7929 6 17.960307
7929 7 20.530747
7929 8 35.248987
7929 9 15.346791
7929 10 24.698756
7929 11 6.495838
7929 12 7.998439
7929 13 18.201122
7929 14 14.253524
7929 15 95.452605
7928 2 18.179323
7928 3 12.362069
7928 4 11.444503
7928 5 22.165169
7928 6 38.342104
7928 7 13.304466
7928 8 18.886211
7928 9 19.717173
7928 10 18.038954
7928 11 6.489561
7928 12 8.014803
7928 13 87.989376
7928 14 75.419763
7928 15 12.802545
7927 2 15.748399
7927 3 13.505999
7927 4 11.407172
7927 5 14.590680
7927 6 17.028001
7927 7 12.383263
7927 8 18.978184
7927 9 14.071033
7927 10 13.491628
7927 11 6.499988
7927 12 8.083613
7927 13 16.253118
7927 14 16.474647
7927 15 12.793179
7926 2 12.006350
7926 3 24618223.594544
7926 4 11.483307
7926 5 59.960864
7926 6 38.069496
7926 7 19.084947
7926 8 43.584982
7926 9 14.987378
7926 10 58.195245
7926 11 6.508140
7926 12 7.872075
7926 13 14.452375
7926 14 14.229697
7926 15 12.764648
7925 2 12.104166
7925 3 12.513344
7925 4 11.643211
7925 5 41.039055
7925 6 14.649798
7925 7 23.968501
7925 8 87.273695
7925 9 13.982114
7925 10 22.732272
7925 11 6.496924
7925 12 7.560918
7925 13 14.460850
7925 14 14213366.733247
7925 15 12.808512
7924 2 13.193058
7924 3 12.341185
7924 4 14.144290
7924 5 11.527262
7924 6 14.706793
7924 7 74.916657
7924 8 19.804481
7924 9 14.026515
7924 10 47.464892
7924 11 6.494379
7924 12 7.631806
7924 13 14.463152
7924 14 14.512812
7924 15 12.806178
7923 2 11.944701
7923 3 12.343866
7923 4 11.446918
7923 5 24.178591
7923 6 14.609407
7923 7 14.994729
7923 8 18.743257
7923 9 38.291957
7923 10 43.706503
7923 11 6.477713
7923 12 7.513047
7923 13 14.293594
7923 14 19.976982
7923 15 12.800556
7922 2 15.411180
7922 3 12.366617
7922 4 11.439609
7922 5 24.501453
7922 6 38.811231
7922 7 16.194327
7922 8 32.643873
7922 9 25.243081
7922 10 16.375322
7922 11 6.481905
7922 12 7.441625
7922 13 14.789268
7922 14 16.835268
7922 15 12.723867
7921 2 17.347183
7921 3 12.792064
7921 4 12.463117
7921 5 14.617360
7921 6 67.759188
7921 7 13.567331
7921 8 19.584732
7921 9 14.129112
7921 10 15.886135
7921 11 6.504420
7921 12 7.516618
7921 13 14.571800
7921 14 18.832150
7921 15 12.764668
7920 2 27.140140
7920 3 12.326709
7920 4 30.410366
7920 5 14213366.733315
7920 6 21.285794
7920 7 13.468392
7920 8 23.822444
7920 9 25.788791
7920 10 12.828866
7920 11 6.476003
7920 12 7.489966
7920 13 35.065069
7920 14 80.036596
7920 15 12.791440
7919 2 45.204964
7919 3 39.067584
7919 4 15.387620
7919 5 58.044040
7919 6 17.043612
7919 7 17.434196
7919 8 18.848271
7919 9 17.619477
7919 10 45.530345
7919 11 6.488813
7919 12 7.534827
7919 13 34.481510
7919 14 12.749645
7919 15 12.776599
7918 2 13.265662
7918 3 20.060620
7918 4 35.247125
7918 5 12.267270
7918 6 14.676647
7918 7 17.913688
7918 8 21.378670
7918 9 14.008789
7918 10 14.764629
7918 11 6.501229
7918 12 7.382270
7918 13 14.402211
7918 14 23.541508
7918 15 12.799658
7917 2 11.927106
7917 3 48.123042
7917 4 11.469516
7917 5 20.332478
7917 6 39.303913
7917 7 11.173229
7917 8 18.780161
7917 9 53.315880
7917 10 13.627720
7917 11 6.483664
7917 12 7.386136
7917 13 14.259859
7917 14 14.921396
7917 15 12.787149
7916 2 12.001584
7916 3 16.995728
7916 4 13.978152
7916 5 12.550931
7916 6 23.016236
7916 7 32.599480
7916 8 18.756203
7916 9 25.446874
7916 10 13.343488
7916 11 6.494163
7916 12 7.407665
7916 13 14.410871
7916 14 25.378060
7916 15 74.447591
7915 2 12.002366
7915 3 47.222861
7915 4 13.402550
7915 5 27.203261
7915 6 14.663027
7915 7 19.487652
7915 8 63.421737
7915 9 14.086133
7915 10 12.840314
7915 11 6.480368
7915 12 7.530333
7915 13 19.131008
7915 14 13.064737
7915 15 12.760275
7914 2 15.460800
7914 3 15.618645
7914 4 15.068184
7914 5 11.455295
7914 6 14.667546
7914 7 47139928.293336
7914 8 18.627533
7914 9 18.326985
7914 10 13.024010
7914 11 6.485505
7914 12 7.425103
7914 13 21.792028
7914 14 12.643058
7914 15 12.775076
7913 2 46.336336
7913 3 19.288146
7913 4 35.141085
7913 5 11.600320
7913 6 14.776729
7913 7 77.644522
7913 8 18.915646
7913 9 18.042894
7913 10 18.326790
7913 11 6.498374
7913 12 7.359593
7913 13 21.893557
7913 14 14.928624
7913 15 12.777822
7912 2 15.372881
7912 3 53.626194
7912 4 11.396937
7912 5 25.668839
7912 6 36.438214
7912 7 11.852191
7912 8 18.771978
7912 9 21.650997
7912 10 16.076978
7912 11 6.498738
7912 12 7.437128
7912 13 36.159833
7912 14 76.517748
7912 15 12.805776
7911 2 11.950060
7911 3 15.484404
7911 4 14213366.733423
7911 5 33.037581
7911 6 24.549032
7911 7 16.135971
7911 8 47.225833
7911 9 16.620373
7911 10 14.109223
7911 11 6.497712
7911 12 7.512197
7911 13 14.327101
7911 14 13.028825
7911 15 12.802963
7910 2 15.197619
7910 3 12.388396
7910 4 11.400082
7910 5 36.059826
7910 6 14.936576
7910 7 49.393125
7910 8 21.754535
7910 9 14.132481
7910 10 26.293399
7910 11 6.484585
7910 12 7.539229
7910 13 38.049978
7910 14 16.105230
7910 15 12.766866
7909 2 11.963923
7909 3 19.387997
7909 4 16.260237
7909 5 11.484671
7909 6 15.790896
7909 7 17.722177
7909 8 26.457777
7909 9 14.072604
7909 10 22.424723
7909 11 6.490943
7909 12 7.405388
7909 13 25.841391
7909 14 13.315609
7909 15 12.757948
7908 2 12.055336
7908 3 15.412674
7908 4 12.533395
7908 5 27.660417
7908 6 14.932822
7908 7 11.971815
7908 8 23.836083
7908 9 24.653734
7908 10 93199324.405771
7908 11 6.494888
7908 12 7.325846
7908 13 81.970668
7908 14 21.387847
7908 15 12.820320
7907 2 12.032073
7907 3 18.597545
7907 4 11.615288
7907 5 13.596516
7907 6 19.375140
7907 7 15.674386
7907 8 78.439229
7907 9 45.000467
7907 10 15.259243
7907 11 6.486626
7907 12 7.526760
7907 13 15.715554
7907 14 12.592087
7907 15 12.776010
7906 2 11.937016
7906 3 50.466153
7906 4 14213366.733413
7906 5 26.988417
7906 6 15.879006
7906 7 11.379332
7906 8 20.229355
7906 9 13.880072
7906 10 12.910911
7906 11 6.503991
7906 12 7.437476
7906 13 15.088777
7906 14 26.095557
7906 15 12.765546
7905 2 20.244712
7905 3 12.361497
7905 4 41.560752
7905 5 26.221586
7905 6 35.322127
7905 7 77.858152
7905 8 22.693926
7905 9 14.097849
7905 10 13.748163
7905 11 6.488418
7905 12 7.657893
7905 13 17.438827
7905 14 36.063309
7905 15 12.785958
7904 2 12.004323
7904 3 12.337494
7904 4 11.475724
7904 5 25.056879
7904 6 24.717293
7904 7 18.320148
7904 8 14213366.733283
7904 9 43.325005
7904 10 19.663317
7904 11 6.493393
7904 12 7.414540
7904 13 14.340288
7904 14 12.630131
7904 15 12.788060
7903 2 23.197128
7903 3 13.196113
7903 4 13.636562
7903 5 11.474268
7903 6 17.657497
7903 7 11.604487
7903 8 18.815095
7903 9 14.320164
7903 10 14.504173
7903 11 6.488565
7903 12 7.489214
7903 13 14.410863
7903 14 12.608452
7903 15 12.767803
7902 2 11.972877
7902 3 12.328921
7902 4 11.452654
7902 5 16.200298
7902 6 14.625898
7902 7 29.924752
7902 8 38.225365
7902 9 13.931308
7902 10 13.878684
7902 11 6.479952
7902 12 7.479629
7902 13 99.459375
7902 14 13.848593
7902 15 12.766137
7901 2 11.997607
7901 3 12.618121
7901 4 28.076129
7901 5 44.438045
7901 6 16.529643
7901 7 11.975720
7901 8 18.635517
7901 9 14.218663
7901 10 27.668965
7901 11 6.482902
7901 12 7.538244
7901 13 18.734013
7901 14 12.675414
7901 15 12.781909
7900 2 11.957376
7900 3 12.431004
7900 4 35.326542
7900 5 11.453475
7900 6 29.718188
7900 7 11.500122
7900 8 61.913895
7900 9 14.302631
7900 10 19.785490
7900 11 6.475549
7900 12 7.406794
7900 13 19.238279
7900 14 13.374960
7900 15 12.773820
7899 2 12.005082
7899 3 35.130057
7899 4 14.020594
7899 5 28.500200
7899 6 16.806104
7899 7 18.297787
7899 8 28.629989
7899 9 14.584557
7899 10 13.439826
7899 11 6.492405
7899 12 7.415511
7899 13 22.806429
7899 14 12.794373
7899 15 12.783462
7898 2 12.400143
7898 3 25.453408
7898 4 23.997089
7898 5 16.003413
7898 6 14213366.733284
7898 7 19.141678
7898 8 20.426203
7898 9 29.486891
7898 10 47.976787
7898 11 6.482990
7898 12 7.352781
7898 13 16.192782
7898 14 19.787241
7898 15 12.770136
7897 2 12.333309
7897 3 12.485293
7897 4 12.814436
7897 5 11.542333
7897 6 15.460401
7897 7 29.247886
7897 8 18.678818
7897 9 13.916768
7897 10 13.291741
7897 11 6.492483
7897 12 7.388111
7897 13 14.497303
7897 14 40.092475
7897 15 12.780464
7896 2 14.141610
7896 3 129.358367
7896 4 14213366.733383
7896 5 37604805.758958
7896 6 17.410507
7896 7 26.460570
7896 8 29.398875
7896 9 14.136334
7896 10 25.132956
7896 11 6.484649
7896 12 7.388034
7896 13 14.214879
7896 14 20.205208
7896 15 12.775318
7895 2 11.944768
7895 3 15.727811
7895 4 21.787713
7895 5 20100715.697414
7895 6 19.502140
7895 7 14.378480
7895 8 19.641412
7895 9 14213366.733332
7895 10 17.916297
7895 11 6.482687
7895 12 7.486158
7895 13 14213366.733317
7895 14 12.846212
7895 15 12.804170
7894 2 14.536454
7894 3 17.901303
7894 4 70.172533
7894 5 11.460386
7894 6 14.623322
7894 7 11.894140
7894 8 21.266269
7894 9 17.463969
7894 10 12.899760
7894 11 6.486627
7894 12 7.434052
7894 13 20100715.697115
7894 14 14213366.733470
7894 15 12.797226
7893 2 35.389922
7893 3 12.324320
7893 4 23.094830
7893 5 11.458537
7893 6 17.106385
7893 7 67.208123
7893 8 33.491002
7893 9 13.988850
7893 10 16.794924
7893 11 6.490354
7893 12 7.471542
7893 13 14213366.733289
7893 14 69.810460
7893 15 12.778023
7892 2 26.174626
7892 3 12.314728
7892 4 11.482861
7892 5 11.469180
7892 6 41.492603
7892 7 11.668861
7892 8 29.640712
7892 9 35.059443
7892 10 34.950775
7892 11 6.489559
7892 12 7.530084
7892 13 14213366.733125
7892 14 14213366.733337
7892 15 12.757313
7891 2 12.060611
7891 3 23.692625
7891 4 15.535381
7891 5 15.636840
7891 6 14.627204
7891 7 11.612251
7891 8 18.787497
7891 9 14213366.733349
7891 10 13.065934
7891 11 6.490916
7891 12 7.499352
7891 13 14213366.733283
7891 14 12.857446
7891 15 12.766095
7890 2 23.897037
7890 3 20.637296
7890 4 16.342419
7890 5 11.466446
7890 6 24.310940
7890 7 71.090886
7890 8 19.556055
7890 9 15.883982
7890 10 20.181477
7890 11 6.497593
7890 12 7.525673
7890 13 14213366.733279
7890 14 16.450124
7890 15 12.775467
7889 2 11.976140
7889 3 12.345069
7889 4 13.525604
7889 5 14.833071
7889 6 14.882558
7889 7 14.093255
7889 8 30.604664
7889 9 19.535698
7889 10 13.057432
7889 11 6.491806
7889 12 7.493432
7889 13 68163397.436241
7889 14 16.789598
7889 15 12.820125
7888 2 12.012777
7888 3 30.761889
7888 4 24.696008
7888 5 22.504490
7888 6 26.158489
7888 7 11.361397
7888 8 27.730546
7888 9 19.383376
7888 10 79.608167
7888 11 6.477097
7888 12 7.511269
7888 13 14213366.733197
7888 14 12.569629
7888 15 12.795226
7887 2 11.914984
7887 3 82.795543
7887 4 11.562497
7887 5 72.542446
7887 6 14.753507
7887 7 21.400687
7887 8 21.129920
7887 9 21.449884
7887 10 107.018339
7887 11 6.498981
7887 12 7.469621
7887 13 14213366.733242
7887 14 12.615171
7887 15 12.797695
7886 2 11.894618
7886 3 30.825181
7886 4 14.786054
7886 5 14.176839
7886 6 27.805413
7886 7 12.480197
7886 8 25.661473
7886 9 27.861239
7886 10 12.958725
7886 11 6.483677
7886 12 7.509783
7886 13 14213366.733320
7886 14 25.810300
7886 15 12.791882
7885 2 20.940719
7885 3 12.461692
7885 4 21.991351
7885 5 12.283954
7885 6 14.667760
7885 7 11.343543
7885 8 18.797044
7885 9 22.511425
7885 10 14213366.733301
7885 11 6.476862
7885 12 7.495637
7885 13 14213366.733194
7885 14 12.587720
7885 15 12.797131
7884 2 12.030868
7884 3 17.000031
7884 4 13.995345
7884 5 14213366.733342
7884 6 14.738079
7884 7 14213366.733302
7884 8 22.710804
7884 9 29.276397
7884 10 33.958689
7884 11 6.488798
7884 12 7.438469
7884 13 14213366.733086
7884 14 13.377378
7884 15 12.881635
7883 2 11.993973
7883 3 20.192909
7883 4 15.588199
7883 5 11.495544
7883 6 14.741732
7883 7 21.330781
7883 8 44.803481
7883 9 13.958280
7883 10 13.021142
7883 11 6.493915
7883 12 7.389035
7883 13 14213366.733287
7883 14 12.980326
7883 15 12.805915
7882 2 17.920986
7882 3 15.554668
7882 4 14213366.733397
7882 5 11.460578
7882 6 27.715283
7882 7 28.567488
7882 8 22.044093
7882 9 21.451246
7882 10 16.244690
7882 11 6.490399
7882 12 7.599074
7882 13 14213366.733293
7882 14 12.623810
7882 15 12.797595
7881 2 47.635535
7881 3 28.227998
7881 4 49.093116
7881 5 11.516328
7881 6 20.252510
7881 7 14.453808
7881 8 18.706851
7881 9 14.041911
7881 10 69.272438
7881 11 6.472746
7881 12 7.450861
7881 13 14213366.733256
7881 14 24.270038
7881 15 12.750708
7880 2 12.069881
7880 3 12.426337
7880 4 19.985204
7880 5 20.329626
7880 6 14.638154
7880 7 29.433003
7880 8 22.355233
7880 9 17.606159
7880 10 22.108809
7880 11 6.492281
7880 12 7.457462
7880 13 14213366.733278
7880 14 19.195083
7880 15 12.793483
7879 2 15.100885
7879 3 12.338827
7879 4 11.498490
7879 5 52.278307
7879 6 46.656007
7879 7 51.705314
7879 8 28.284640
7879 9 15.008267
7879 10 13.762303
7879 11 6.486813
7879 12 7.429139
7879 13 14213366.733314
7879 14 19.398607
7879 15 12.796948
7878 2 12.601809
7878 3 19.416136
7878 4 36.457723
7878 5 22.728541
7878 6 14.641239
7878 7 11.207076
7878 8 29.181474
7878 9 23.048524
7878 10 27.627016
7878 11 6.490456
7878 12 7.385614
7878 13 14213366.733334
7878 14 29.909500
7878 15 12.778685
7877 2 12.244932
7877 3 12.525113
7877 4 11.506372
7877 5 17.663908
7877 6 14.732777
7877 7 15.258537
7877 8 27.075942
7877 9 23.992716
7877 10 13.007363
7877 11 6.484418
7877 12 7.516841
7877 13 14213366.733149
7877 14 23.774283
7877 15 12.787476
7876 2 41.591770
7876 3 12.372983
7876 4 21.652749
7876 5 54.062850
7876 6 14.671175
7876 7 17.275088
7876 8 19.810133
7876 9 18.421711
7876 10 29.859496
7876 11 6.493827
7876 12 7.450901
7876 13 14213366.733272
7876 14 34.416714
7876 15 67.333524
7875 2 21.842590
7875 3 20.908928
7875 4 11.462747
7875 5 14213366.733444
7875 6 14.590108
7875 7 13.045555
7875 8 62.254057
7875 9 14213366.733383
7875 10 13.150724
7875 11 6.490995
7875 12 7.438719
7875 13 14213366.733318
7875 14 26.544954
7875 15 12.795419
7874 2 40.542551
7874 3 13.824041
7874 4 11.481723
7874 5 24618223.594458
7874 6 21.185457
7874 7 18.142232
7874 8 14213366.733427
7874 9 19.882239
7874 10 23.662126
7874 11 6.485678
7874 12 7.542464
7874 13 14213366.733327
7874 14 12.720486
7874 15 12.822385
7873 2 16.087450
7873 3 12.351106
7873 4 16.997546
7873 5 11.485451
7873 6 35.266722
7873 7 11.649683
7873 8 30.922132
7873 9 21.878850
7873 10 29.470663
7873 11 6.487841
7873 12 7.547426
7873 13 14213366.733319
7873 14 14213366.733371
7873 15 12.782898
7872 2 12.419586
7872 3 33.252384
7872 4 44.831321
7872 5 29.286484
7872 6 83.860788
7872 7 12.025356
7872 8 19.262818
7872 9 20.245339
7872 10 14.478243
7872 11 6.468700
7872 12 7.474932
7872 13 14213366.733206
7872 14 12.678175
7872 15 12.818951
7871 2 15.137845
7871 3 12.336538
7871 4 19.910640
7871 5 11.498353
7871 6 32.111279
7871 7 11.280226
7871 8 58.534459
7871 9 19.671520
7871 10 12.972019
7871 11 6.484014
7871 12 7.378491
7871 13 14213366.733319
7871 14 24.072963
7871 15 12.786367
7870 2 11.874013
7870 3 12.371503
7870 4 11.643039
7870 5 11.493220
7870 6 20.372071
7870 7 14213366.733431
7870 8 64.849512
