# #runID ohdu sigmaOSMAD
7903 15 12.717024
7902 2 11.543467
7902 3 12.151986
7902 4 11.379977
7902 5 11.377217
7902 6 14.527029
7902 7 10.972665
7902 8 18.364292
7902 9 13.283706
7902 10 12.390198
7902 11 6.449508
7902 12 6.797083
7902 13 12.966424
7902 14 12.348670
7902 15 12.689247
7901 2 11.515792
7901 3 12.110166
7901 4 11.389449
7901 5 11.378335
7901 6 14.515600
7901 7 10.953287
7901 8 18.338091
7901 9 13.301190
7901 10 12.415130
7901 11 6.444845
7901 12 6.802224
7901 13 12.854437
7901 14 12.242294
7901 15 12.705268
7900 2 11.539107
7900 3 12.176737
7900 4 11.363121
7900 5 11.397935
7900 6 14.527459
7900 7 10.960329
7900 8 18.423176
7900 9 13.286164
7900 10 12.393858
7900 11 6.452271
7900 12 6.817957
7900 13 12.893397
7900 14 12.198957
7900 15 12.719687
7899 2 11.568588
7899 3 12.112557
7899 4 11.356582
7899 5 11.356371
7899 6 14.524775
7899 7 10.991420
7899 8 18.364609
7899 9 13.235866
7899 10 12.394707
7899 11 6.474758
7899 12 6.826807
7899 13 12.960389
7899 14 12.374101
7899 15 12.710130
7898 2 11.525562
7898 3 12.151105
7898 4 11.375281
7898 5 11.394654
7898 6 14.492454
7898 7 10.990722
7898 8 18.321169
7898 9 13.279699
7898 10 12.393910
7898 11 6.458598
7898 12 6.822105
7898 13 12.943731
7898 14 12.363240
7898 15 12.745014
7897 2 11.573152
7897 3 12.104928
7897 4 11.367966
7897 5 11.372722
7897 6 14.547193
7897 7 10.989722
7897 8 18.046961
7897 9 13.273362
7897 10 12.423717
7897 11 6.461058
7897 12 6.822338
7897 13 12.878546
7897 14 12.329329
7897 15 12.750398
7896 2 11.567008
7896 3 12.158100
7896 4 11.344941
7896 5 11.422294
7896 6 14.533944
7896 7 10.997837
7896 8 18.485130
7896 9 13.298359
7896 10 12.427990
7896 11 6.455219
7896 12 6.802171
7896 13 12.888645
7896 14 12.148598
7896 15 12.727050
7895 2 11.547240
7895 3 12.121560
7895 4 11.349606
7895 5 11.402360
7895 6 14.484508
7895 7 10.972340
7895 8 18.347012
7895 9 13.276433
7895 10 12.377871
7895 11 6.472260
7895 12 6.870943
7895 13 12.958866
7895 14 12.349996
7895 15 12.751132
7894 2 11.543078
7894 3 12.139495
7894 4 11.408787
7894 5 11.391420
7894 6 14.538527
7894 7 11.012302
7894 8 18.456162
7894 9 13.213685
7894 10 12.396067
7894 11 6.466589
7894 12 6.850241
7894 13 12.872347
7894 14 12.175270
7894 15 12.746844
7893 2 11.559469
7893 3 12.151472
7893 4 11.374689
7893 5 11.359271
7893 6 14.503003
7893 7 10.986772
7893 8 18.348755
7893 9 13.300171
7893 10 12.414705
7893 11 6.483634
7893 12 6.883989
7893 13 12.877453
7893 14 12.198457
7893 15 12.745437
7892 2 11.584081
7892 3 12.103772
7892 4 11.424840
7892 5 11.418971
7892 6 14.524147
7892 7 10.998182
7892 8 18.377890
7892 9 13.285404
7892 10 12.390277
7892 11 6.487139
7892 12 6.847259
7892 13 12.877301
7892 14 12.184308
7892 15 12.705216
7891 2 11.505966
7891 3 12.174529
7891 4 11.393437
7891 5 11.414870
7891 6 14.526702
7891 7 10.975678
7891 8 18.462875
7891 9 13.326116
7891 10 12.419460
7891 11 6.462604
7891 12 6.836591
7891 13 12.910594
7891 14 12.261722
7891 15 12.692796
7890 2 11.579428
7890 3 12.167574
7890 4 11.399846
7890 5 11.370251
7890 6 14.498752
7890 7 10.979052
7890 8 18.378164
7890 9 13.284195
7890 10 12.372741
7890 11 6.503868
7890 12 6.868181
7890 13 12.894832
7890 14 12.189340
7890 15 12.708230
7889 2 11.586372
7889 3 12.137372
7889 4 11.417821
7889 5 11.390721
7889 6 14.549245
7889 7 11.023565
7889 8 18.444788
7889 9 13.275039
7889 10 12.366936
7889 11 6.480707
7889 12 6.861215
7889 13 12.906542
7889 14 12.210290
7889 15 12.766464
7888 2 11.569185
7888 3 12.113997
7888 4 11.409603
7888 5 11.373203
7888 6 14.554913
7888 7 10.975464
7888 8 18.358708
7888 9 13.267328
7888 10 12.398907
7888 11 6.455230
7888 12 6.859222
7888 13 12.946972
7888 14 12.170623
7888 15 12.773566
7887 2 11.554742
7887 3 12.124811
7887 4 11.376903
7887 5 11.387056
7887 6 14.547270
7887 7 10.968385
7887 8 18.313780
7887 9 13.297526
7887 10 12.400742
7887 11 6.482995
7887 12 6.870322
7887 13 12.923071
7887 14 12.279440
7887 15 12.761027
7886 2 11.591892
7886 3 12.111385
7886 4 11.400127
7886 5 11.376046
7886 6 14.536366
7886 7 10.992094
7886 8 18.471529
7886 9 13.250512
7886 10 12.397527
7886 11 6.458199
7886 12 6.838714
7886 13 12.867601
7886 14 12.199383
7886 15 12.754088
7885 2 11.533018
7885 3 12.127744
7885 4 11.369761
7885 5 11.405449
7885 6 14.510884
7885 7 10.981399
7885 8 18.209423
7885 9 13.199135
7885 10 12.391857
7885 11 6.465081
7885 12 6.880781
7885 13 12.898435
7885 14 12.205042
7885 15 12.773000
7884 2 11.543224
7884 3 12.144473
7884 4 11.363654
7884 5 11.399923
7884 6 14.517351
7884 7 10.949032
7884 8 18.443991
7884 9 13.281288
7884 10 12.364288
7884 11 6.465131
7884 12 6.848889
7884 13 12.919735
7884 14 12.280132
7884 15 12.727556
7883 2 11.523408
7883 3 12.153970
7883 4 11.399081
7883 5 11.385444
7883 6 14.559374
7883 7 10.985069
7883 8 18.266003
7883 9 13.212609
7883 10 12.392722
7883 11 6.477088
7883 12 6.855837
7883 13 12.950252
7883 14 12.214414
7883 15 12.758927
7882 2 11.546447
7882 3 12.117344
7882 4 11.378656
7882 5 11.388337
7882 6 14.521211
7882 7 10.952484
7882 8 18.287038
7882 9 13.251609
7882 10 12.379745
7882 11 6.463660
7882 12 6.874836
7882 13 12.979639
7882 14 12.370311
7882 15 12.735985
7881 2 11.581624
7881 3 12.087620
7881 4 11.358569
7881 5 11.366861
7881 6 14.557874
7881 7 10.973482
7881 8 18.401280
7881 9 13.245786
7881 10 12.393926
7881 11 6.460574
7881 12 6.852073
7881 13 12.892547
7881 14 12.213808
7881 15 12.725722
7880 2 11.560971
7880 3 12.136119
7880 4 11.414777
7880 5 11.343372
7880 6 14.517244
7880 7 10.955683
7880 8 18.482980
7880 9 13.266654
7880 10 12.369594
7880 11 6.494747
7880 12 6.872742
7880 13 12.865540
7880 14 12.312704
7880 15 12.717443
7879 2 11.558282
7879 3 12.148420
7879 4 11.364606
7879 5 11.355941
7879 6 14.546141
7879 7 10.998514
7879 8 18.579997
7879 9 13.283225
7879 10 12.426567
7879 11 6.477612
7879 12 6.842139
7879 13 12.856197
7879 14 12.260116
7879 15 12.750781
7878 2 11.600164
7878 3 12.149158
7878 4 11.386765
7878 5 11.388832
7878 6 14.555668
7878 7 10.974943
7878 8 18.556270
7878 9 13.263599
7878 10 12.421922
7878 11 6.471791
7878 12 6.863973
7878 13 12.922930
7878 14 12.291754
7878 15 12.731205
7877 2 11.537222
7877 3 12.144391
7877 4 11.419752
7877 5 11.384257
7877 6 14.481291
7877 7 11.006092
7877 8 18.245074
7877 9 13.265051
7877 10 12.369599
7877 11 6.472888
7877 12 6.879794
7877 13 12.960157
7877 14 12.357637
7877 15 12.690734
7876 2 11.564006
7876 3 12.146454
7876 4 11.396656
7876 5 11.397091
7876 6 14.537057
7876 7 10.952725
7876 8 18.548202
7876 9 13.316348
7876 10 12.371152
7876 11 6.482563
7876 12 6.869126
7876 13 12.955056
7876 14 12.313773
7876 15 12.750362
7875 2 11.546414
7875 3 12.119217
7875 4 11.444702
7875 5 11.381043
7875 6 14.549493
7875 7 11.000962
7875 8 18.546158
7875 9 13.330939
7875 10 12.402468
7875 11 6.478762
7875 12 6.876950
7875 13 12.979181
7875 14 12.351450
7875 15 12.720614
7874 2 11.556306
7874 3 12.209301
7874 4 11.450416
7874 5 11.409205
7874 6 14.510909
7874 7 11.038711
7874 8 18.406082
7874 9 13.326207
7874 10 12.477702
7874 11 6.474825
7874 12 6.898052
7874 13 12.974411
7874 14 12.416606
7874 15 12.740190
7873 2 11.598633
7873 3 12.129658
7873 4 11.356597
7873 5 11.373419
7873 6 14.539000
7873 7 10.987585
7873 8 18.573031
7873 9 13.374790
7873 10 12.467993
7873 11 6.470665
7873 12 6.899918
7873 13 12.952133
7873 14 12.305591
7873 15 12.654571
7872 2 11.569475
7872 3 12.137778
7872 4 11.417208
7872 5 11.420784
7872 6 14.557481
7872 7 10.997300
7872 8 18.347477
7872 9 13.213356
7872 10 12.397048
7872 11 6.442796
7872 12 6.899578
7872 13 13.004255
7872 14 12.375595
7872 15 12.759049
7871 2 11.584985
7871 3 12.115448
7871 4 11.358052
7871 5 11.378621
7871 6 14.579660
7871 7 10.999856
7871 8 18.453586
7871 9 13.387663
7871 10 12.460474
7871 11 6.479958
7871 12 6.893320
7871 13 12.990308
7871 14 12.263234
7871 15 12.682961
7870 2 11.569915
7870 3 12.136713
7870 4 11.413535
7870 5 11.358102
7870 6 14.583602
7870 7 11.020578
7870 8 18.470041
7870 9 13.379315
7870 10 12.386445
7870 11 6.485368
7870 12 6.899726
7870 13 13.002245
7870 14 12.345832
7870 15 12.745512
7869 2 11.603095
7869 3 12.104969
7869 4 11.349404
7869 5 11.416371
7869 6 14.555840
7869 7 11.010510
7869 8 18.573664
7869 9 13.404557
7869 10 12.465364
7869 11 6.474128
7869 12 6.893313
7869 13 12.983108
7869 14 12.306687
7869 15 12.638394
7868 2 11.574230
7868 3 12.127793
7868 4 11.398000
7868 5 11.421533
7868 6 14.533400
7868 7 11.006463
7868 8 18.575079
7868 9 13.343632
7868 10 12.448177
7868 11 6.495922
7868 12 6.892971
7868 13 12.980758
7868 14 12.338847
7868 15 12.733336
7867 2 11.581105
7867 3 12.093597
7867 4 11.348128
7867 5 11.433827
7867 6 14.626313
7867 7 11.014087
7867 8 18.294006
7867 9 13.268219
7867 10 12.425591
7867 11 6.487124
7867 12 6.920756
7867 13 13.006363
7867 14 12.379880
7867 15 12.789715
7866 2 11.613397
7866 3 12.169328
7866 4 11.305678
7866 5 11.395241
7866 6 14.555514
7866 7 10.924913
7866 8 18.498594
7866 9 13.371107
7866 10 12.448931
7866 11 6.489658
7866 12 6.891875
7866 13 12.948754
7866 14 12.262765
7866 15 12.771435
7865 2 11.588121
7865 3 12.077354
7865 4 11.350910
7865 5 11.398734
7865 6 14.650348
7865 7 10.952975
7865 8 18.516450
7865 9 13.431745
7865 10 12.453774
7865 11 6.476889
7865 12 6.896880
7865 13 12.962658
7865 14 12.347434
7865 15 12.781585
7864 2 11.594524
7864 3 12.093430
7864 4 11.273483
7864 5 11.379817
7864 6 14.630645
7864 7 10.923654
7864 8 18.522802
7864 9 13.390964
7864 10 12.442724
7864 11 6.477824
7864 12 6.910891
7864 13 12.942799
7864 14 12.336562
7864 15 12.663822
7863 2 11.557990
7863 3 12.127199
7863 4 11.300767
7863 5 11.365386
7863 6 14.560225
7863 7 10.965077
7863 8 18.473488
7863 9 13.401954
7863 10 12.436488
7863 11 6.471719
7863 12 6.872543
7863 13 12.933339
7863 14 12.255717
7863 15 12.772826
7862 2 11.577487
7862 3 12.145216
7862 4 11.267853
7862 5 11.380976
7862 6 14.550781
7862 7 10.938426
7862 8 18.516610
7862 9 13.392574
7862 10 12.435015
7862 11 6.488152
7862 12 6.892385
7862 13 12.958289
7862 14 12.325368
7862 15 12.700123
7861 2 11.554128
7861 3 12.102450
7861 4 11.295488
7861 5 11.371845
7861 6 14.517452
7861 7 10.929882
7861 8 18.539768
7861 9 13.399551
7861 10 12.452151
7861 11 6.497721
7861 12 6.886545
7861 13 12.930602
7861 14 12.214210
7861 15 12.808820
7860 2 11.568565
7860 3 12.116969
7860 4 11.349884
7860 5 11.387376
7860 6 14.633923
7860 7 10.974054
7860 8 18.508422
7860 9 13.385203
7860 10 12.418743
7860 11 6.494966
7860 12 6.881232
7860 13 12.990496
7860 14 12.346279
7860 15 12.722285
7859 2 11.610416
7859 3 12.113689
7859 4 11.313976
7859 5 11.411527
7859 6 14.648654
7859 7 10.940072
7859 8 18.534812
7859 9 13.438000
7859 10 12.464528
7859 11 6.502730
7859 12 6.880915
7859 13 13.015372
7859 14 12.353872
7859 15 12.733052
7858 2 11.586252
7858 3 12.143042
7858 4 11.310693
7858 5 11.403460
7858 6 14.587058
7858 7 10.940101
7858 8 18.558879
7858 9 13.358551
7858 10 12.432996
7858 11 6.504576
7858 12 6.896495
7858 13 12.932804
7858 14 12.214883
7858 15 12.796179
7857 2 11.600377
7857 3 12.128838
7857 4 11.251804
7857 5 11.412843
7857 6 14.661396
7857 7 10.912805
7857 8 18.507775
7857 9 13.382421
7857 10 12.461457
7857 11 6.490044
7857 12 6.902129
7857 13 12.993944
7857 14 12.332405
7857 15 12.720250
7856 2 11.557680
7856 3 12.084560
7856 4 11.304374
7856 5 11.437526
7856 6 14.644040
7856 7 10.971650
7856 8 18.616957
7856 9 13.389747
7856 10 12.468701
7856 11 6.493229
7856 12 6.898317
7856 13 12.994680
7856 14 12.302809
7856 15 12.786528
7855 2 11.600353
7855 3 12.107528
7855 4 11.355046
7855 5 11.425523
7855 6 14.675245
7855 7 11.012194
7855 8 18.392803
7855 9 13.364534
7855 10 12.440230
7855 11 6.478456
7855 12 6.914296
7855 13 12.958904
7855 14 12.299252
7855 15 12.788130
7854 2 11.563384
7854 3 12.165678
7854 4 11.292957
7854 5 11.386218
7854 6 14.538420
7854 7 10.924356
7854 8 18.446108
7854 9 13.403265
7854 10 12.483435
7854 11 6.482607
7854 12 6.916953
7854 13 12.951597
7854 14 12.267598
7854 15 12.743056
7853 2 11.595325
7853 3 12.190228
7853 4 11.270945
7853 5 11.410032
7853 6 14.562667
7853 7 10.942935
7853 8 18.480580
7853 9 13.405003
7853 10 12.467222
7853 11 6.493798
7853 12 6.887524
7853 13 12.934798
7853 14 12.294717
7853 15 12.779367
7852 2 11.603424
7852 3 12.154694
7852 4 11.394649
7852 5 11.391255
7852 6 14.608975
7852 7 11.047095
7852 8 18.518425
7852 9 13.363638
7852 10 12.443622
7852 11 6.492885
7852 12 6.911103
7852 13 12.921611
7852 14 12.254959
7852 15 12.801151
7851 2 11.549301
7851 3 12.145582
7851 4 11.323164
7851 5 11.413817
7851 6 14.601015
7851 7 10.906125
7851 8 18.658247
7851 9 13.445340
7851 10 12.456086
7851 11 6.501041
7851 12 6.892922
7851 13 12.913571
7851 14 12.304692
7851 15 12.792671
7850 2 11.581522
7850 3 12.155051
7850 4 11.325709
7850 5 11.436119
7850 6 14.573355
7850 7 10.970270
7850 8 18.454600
7850 9 13.381929
7850 10 12.471614
7850 11 6.505290
7850 12 6.932366
7850 13 12.911451
7850 14 12.264304
7850 15 12.734230
7849 2 11.649801
7849 3 12.120888
7849 4 11.421234
7849 5 11.454785
7849 6 14.657761
7849 7 11.013501
7849 8 18.420065
7849 9 13.311327
7849 10 12.395469
7849 11 6.502496
7849 12 6.926269
7849 13 13.013453
7849 14 12.370947
7849 15 12.803800
7848 2 11.597277
7848 3 12.132756
7848 4 11.307823
7848 5 11.384757
7848 6 14.652705
7848 7 10.914698
7848 8 18.396097
7848 9 13.430946
7848 10 12.490565
7848 11 6.506606
7848 12 6.936393
7848 13 12.946572
7848 14 12.323176
7848 15 12.820503
7847 2 11.588656
7847 3 12.128503
7847 4 11.318423
7847 5 11.369597
7847 6 14.618638
7847 7 10.961831
7847 8 18.546250
7847 9 13.423974
7847 10 12.427931
7847 11 6.507080
7847 12 6.919169
7847 13 12.928591
7847 14 12.282237
7847 15 12.716391
7846 2 11.588063
7846 3 12.084973
7846 4 11.332100
7846 5 11.402996
7846 6 14.685739
7846 7 10.977057
7846 8 18.465245
7846 9 13.344870
7846 10 12.414324
7846 11 6.477259
7846 12 6.899957
7846 13 12.898616
7846 14 12.276314
7846 15 12.693931
7845 2 11.585189
7845 3 12.147489
7845 4 11.258761
7845 5 11.392114
7845 6 14.618593
7845 7 10.938587
7845 8 18.358461
7845 9 13.424586
7845 10 12.444088
7845 11 6.483869
7845 12 6.888333
7845 13 12.924431
7845 14 12.246381
7845 15 12.773890
7844 2 11.599458
7844 3 12.131457
7844 4 11.350207
7844 5 11.415293
7844 6 14.718407
7844 7 10.921731
7844 8 18.361030
7844 9 13.414142
7844 10 12.512346
7844 11 6.496484
7844 12 6.945392
7844 13 12.971861
7844 14 12.314600
7844 15 12.804502
7843 2 11.671048
7843 3 12.246136
7843 4 11.395378
7843 5 11.489362
7843 6 14.688043
7843 7 11.030881
7843 8 18.512115
7843 9 13.545417
7843 10 12.564553
7843 11 6.506233
7843 12 6.933751
7843 13 13.025424
7843 14 12.362506
7843 15 12.830696
7842 2 11.553928
7842 3 12.105134
7842 4 11.291180
7842 5 11.398117
7842 6 14.606069
7842 7 10.946397
7842 8 18.489142
7842 9 13.435391
7842 10 12.453777
7842 11 6.499464
7842 12 6.860664
7842 13 12.935106
7842 14 12.182165
7842 15 12.733958
7841 2 11.584838
7841 3 12.143718
7841 4 11.288632
7841 5 11.383881
7841 6 14.660654
7841 7 10.934852
7841 8 18.467366
7841 9 13.442660
7841 10 12.475381
7841 11 6.489091
7841 12 6.854139
7841 13 12.942753
7841 14 12.297543
7841 15 12.713124
7840 2 11.631457
7840 3 12.211484
7840 4 11.372291
7840 5 11.451473
7840 6 14.690503
7840 7 10.956110
7840 8 18.504930
7840 9 13.513984
7840 10 12.517603
7840 11 6.492830
7840 12 6.910396
7840 13 12.967373
7840 14 12.236298
7840 15 12.803248
7839 2 11.547726
7839 3 12.108109
7839 4 11.295163
7839 5 11.391851
7839 6 14.615781
7839 7 10.912256
7839 8 18.486482
7839 9 13.452101
7839 10 12.451152
7839 11 6.520166
7839 12 6.861836
7839 13 12.900412
7839 14 12.207422
7839 15 12.761020
7838 2 11.576705
7838 3 12.097004
7838 4 11.308835
7838 5 11.373208
7838 6 14.629542
7838 7 10.870105
7838 8 18.451786
7838 9 13.457497
7838 10 12.506679
7838 11 6.471233
7838 12 6.867283
7838 13 12.977806
7838 14 12.321746
7838 15 12.750444
7837 2 11.558450
7837 3 12.123749
7837 4 11.290627
7837 5 11.365843
7837 6 14.613213
7837 7 10.942067
7837 8 18.487939
7837 9 13.496736
7837 10 12.445445
7837 11 6.504505
7837 12 6.852518
7837 13 12.922844
7837 14 12.260335
7837 15 12.770867
7836 2 11.570788
7836 3 12.099241
7836 4 11.303496
7836 5 11.395580
7836 6 14.585288
7836 7 10.953042
7836 8 18.347782
7836 9 13.488300
7836 10 12.464357
7836 11 6.484301
7836 12 6.852565
7836 13 12.916925
7836 14 12.198243
7836 15 12.709137
7835 2 11.576087
7835 3 12.161121
7835 4 11.288974
7835 5 11.352335
7835 6 14.562860
7835 7 10.914330
7835 8 18.388767
7835 9 13.480936
7835 10 12.420000
7835 11 6.466364
7835 12 6.848149
7835 13 12.938517
7835 14 12.180745
7835 15 12.738739
7834 2 11.598169
7834 3 12.163972
7834 4 11.263780
7834 5 11.361600
7834 6 14.557155
7834 7 10.915011
7834 8 18.360779
7834 9 13.448906
7834 10 12.452057
7834 11 6.499252
7834 12 6.853575
7834 13 12.906522
7834 14 12.227756
7834 15 12.726627
7833 2 11.544042
7833 3 12.126576
7833 4 11.271051
7833 5 11.375964
7833 6 14.619209
7833 7 10.878333
7833 8 18.305777
7833 9 13.479613
7833 10 12.431561
7833 11 6.496286
7833 12 6.865160
7833 13 12.956554
7833 14 12.277434
7833 15 12.716013
7832 2 11.565898
7832 3 12.121455
7832 4 11.283749
7832 5 11.406829
7832 6 14.628955
7832 7 10.883017
7832 8 18.332530
7832 9 13.423219
7832 10 12.476080
7832 11 6.484484
7832 12 6.876968
7832 13 12.882198
7832 14 12.220671
7832 15 12.710717
7831 2 11.588792
7831 3 12.095659
7831 4 11.312080
7831 5 11.370749
7831 6 14.621243
7831 7 10.894917
7831 8 18.574735
7831 9 13.448008
7831 10 12.498579
7831 11 6.498897
7831 12 6.875568
7831 13 12.901222
7831 14 12.225336
7831 15 12.681278
7830 2 11.561178
7830 3 12.151823
7830 4 11.247847
7830 5 11.393431
7830 6 14.569282
7830 7 10.922430
7830 8 18.382734
7830 9 13.396131
7830 10 12.408977
7830 11 6.497401
7830 12 6.860350
7830 13 12.900641
7830 14 12.213969
7830 15 12.742399
7829 2 11.593303
7829 3 12.158617
7829 4 11.281674
7829 5 11.357913
7829 6 14.535571
7829 7 10.917500
7829 8 18.577795
7829 9 13.505586
7829 10 12.448415
7829 11 6.492257
7829 12 6.882233
7829 13 12.923561
7829 14 12.239411
7829 15 12.714352
7828 2 11.579526
7828 3 12.189810
7828 4 11.234325
7828 5 11.352002
7828 6 14.586488
7828 7 10.946419
7828 8 18.536084
7828 9 13.439723
7828 10 12.456698
7828 11 6.498841
7828 12 6.863359
7828 13 12.939351
7828 14 12.335197
7828 15 12.719461
7827 2 11.546176
7827 3 12.128936
7827 4 11.285492
7827 5 11.380321
7827 6 14.618506
7827 7 10.919845
7827 8 18.650007
7827 9 13.425219
7827 10 12.470430
7827 11 6.479329
7827 12 6.862605
7827 13 12.958479
7827 14 12.329152
7827 15 12.711526
7826 2 11.563576
7826 3 12.117206
7826 4 11.320345
7826 5 11.374745
7826 6 14.603383
7826 7 10.943586
7826 8 18.462586
7826 9 13.453127
7826 10 12.443389
7826 11 6.497757
7826 12 6.838150
7826 13 12.899272
7826 14 12.205799
7826 15 12.740527
7825 2 11.576294
7825 3 12.133473
7825 4 11.299470
7825 5 11.403358
7825 6 14.606263
7825 7 10.944964
7825 8 18.496584
7825 9 13.456169
7825 10 12.442376
7825 11 6.495767
7825 12 6.885652
7825 13 12.937520
7825 14 12.194097
7825 15 12.682280
7824 2 11.594925
7824 3 12.148603
7824 4 11.290660
7824 5 11.399159
7824 6 14.591947
7824 7 10.921425
7824 8 18.355600
7824 9 13.463618
7824 10 12.456798
7824 11 6.488583
7824 12 6.877678
7824 13 12.956502
7824 14 12.279723
7824 15 12.741905
7823 2 11.573374
7823 3 12.117797
7823 4 11.302442
7823 5 11.371164
7823 6 14.582012
7823 7 10.955403
7823 8 18.361282
7823 9 13.490103
7823 10 12.481790
7823 11 6.494421
7823 12 6.892733
7823 13 12.929173
7823 14 12.248983
7823 15 12.724770
7822 2 11.571777
7822 3 12.151395
7822 4 11.325654
7822 5 11.352932
7822 6 14.599999
7822 7 10.908440
7822 8 18.563829
7822 9 13.456388
7822 10 12.459162
7822 11 6.512514
7822 12 6.911082
7822 13 12.934033
7822 14 12.244945
7822 15 12.771444
7821 2 11.546630
7821 3 12.126936
7821 4 11.317919
7821 5 11.353521
7821 6 14.615921
7821 7 10.860312
7821 8 18.452560
7821 9 13.436034
7821 10 12.495573
7821 11 6.496994
7821 12 6.857186
7821 13 12.874303
7821 14 12.242095
7821 15 12.720358
7820 2 11.523999
7820 3 12.111740
7820 4 11.254189
7820 5 11.375649
7820 6 14.636578
7820 7 10.891861
7820 8 18.537662
7820 9 13.466732
7820 10 12.457900
7820 11 6.516918
7820 12 6.847525
7820 13 12.942656
7820 14 12.258957
7820 15 12.724572
7819 2 11.565345
7819 3 12.101442
7819 4 11.299228
7819 5 11.415901
7819 6 14.712255
7819 7 10.965100
7819 8 18.362639
7819 9 13.495374
7819 10 12.495045
7819 11 6.514065
7819 12 6.881126
7819 13 12.940398
7819 14 12.242784
7819 15 12.732737
7818 2 11.554380
7818 3 12.157668
7818 4 11.307562
7818 5 11.407117
7818 6 14.606335
7818 7 10.925990
7818 8 18.457330
7818 9 13.456172
7818 10 12.442163
7818 11 6.491604
7818 12 6.900963
7818 13 12.920101
7818 14 12.211264
7818 15 12.777547
7817 2 11.574269
7817 3 12.108135
7817 4 11.302187
7817 5 11.371972
7817 6 14.592534
7817 7 10.972660
7817 8 18.543249
7817 9 13.489931
7817 10 12.435722
7817 11 6.492805
7817 12 6.871229
7817 13 12.901497
7817 14 12.221391
7817 15 12.778933
7816 2 11.581434
7816 3 12.151683
7816 4 11.272493
7816 5 11.345049
7816 6 14.633392
7816 7 10.886494
7816 8 18.392784
7816 9 13.515145
7816 10 12.456649
7816 11 6.478038
7816 12 6.868778
7816 13 12.961373
7816 14 12.208758
7816 15 12.711334
7815 2 11.585661
7815 3 12.135697
7815 4 11.284928
7815 5 11.376627
7815 6 14.628299
7815 7 10.870537
7815 8 18.519622
7815 9 13.484577
7815 10 12.423230
7815 11 6.478214
7815 12 6.878249
7815 13 12.931524
7815 14 12.245602
7815 15 12.792228
7814 2 11.556628
7814 3 12.113579
7814 4 11.295278
7814 5 11.382510
7814 6 14.571221
7814 7 10.878610
7814 8 18.331701
7814 9 13.523904
7814 10 12.480373
7814 11 6.504063
7814 12 6.886733
7814 13 12.919439
7814 14 12.215938
7814 15 12.713600
7813 2 11.553389
7813 3 12.147233
7813 4 11.287116
7813 5 11.345833
7813 6 14.542392
7813 7 10.949375
7813 8 18.361756
7813 9 13.437638
7813 10 12.459490
7813 11 6.489408
7813 12 6.862909
7813 13 12.915475
7813 14 12.275104
7813 15 12.765972
7812 2 11.556869
7812 3 12.142238
7812 4 11.298668
7812 5 11.405953
7812 6 14.568439
7812 7 10.969171
7812 8 18.420215
7812 9 13.414775
7812 10 12.466666
7812 11 6.500734
7812 12 6.863745
7812 13 12.907653
7812 14 12.199815
7812 15 12.751297
7811 2 11.573584
7811 3 12.174264
7811 4 11.287681
7811 5 11.366321
7811 6 14.513288
7811 7 10.930214
7811 8 18.569789
7811 9 13.465703
7811 10 12.466298
7811 11 6.491712
7811 12 6.877175
7811 13 12.929315
7811 14 12.249261
7811 15 12.734367
7810 2 11.579789
7810 3 12.153615
7810 4 11.267929
7810 5 11.393537
7810 6 14.554510
7810 7 10.909842
7810 8 18.429258
7810 9 13.455985
7810 10 12.459427
7810 11 6.493400
7810 12 6.884948
7810 13 12.987849
7810 14 12.283154
7810 15 12.771636
7809 2 11.593595
7809 3 12.097195
7809 4 11.268466
7809 5 11.378750
7809 6 14.606244
7809 7 10.958083
7809 8 18.480332
7809 9 13.441542
7809 10 12.476592
7809 11 6.503633
7809 12 6.847709
7809 13 12.938615
7809 14 12.256897
7809 15 12.715825
7808 2 11.563981
7808 3 12.117893
7808 4 11.292365
7808 5 11.360232
7808 6 14.662633
7808 7 10.981747
7808 8 18.360450
7808 9 13.460604
7808 10 12.500175
7808 11 6.484582
7808 12 6.860709
7808 13 12.924169
7808 14 12.186901
7808 15 12.752620
7807 2 11.591370
7807 3 12.102703
7807 4 11.349193
7807 5 11.402467
7807 6 14.581172
7807 7 11.012982
7807 8 18.356590
7807 9 13.462125
7807 10 12.508208
7807 11 6.490692
7807 12 6.858622
7807 13 12.913606
7807 14 12.203411
7807 15 12.703157
7806 2 11.611806
7806 3 12.117742
7806 4 11.310490
7806 5 11.374879
7806 6 14.631566
7806 7 10.994547
7806 8 18.397237
7806 9 13.460224
7806 10 12.523926
7806 11 6.490974
7806 12 6.854077
7806 13 12.875028
7806 14 12.284997
7806 15 12.707825
7805 2 11.613132
7805 3 12.115682
7805 4 11.318091
7805 5 11.362220
7805 6 14.587318
7805 7 10.960765
7805 8 18.316725
7805 9 13.516422
7805 10 12.485184
7805 11 6.526907
7805 12 6.898781
7805 13 12.895324
7805 14 12.344966
7805 15 12.744939
7804 2 11.605342
7804 3 12.120960
7804 4 11.323617
7804 5 11.412436
7804 6 14.635533
7804 7 10.908013
7804 8 17.869461
7804 9 13.494928
7804 10 12.523270
7804 11 6.502759
7804 12 6.882665
7804 13 12.925691
7804 14 12.286472
7804 15 12.756101
7802 2 11.570066
7802 3 12.151367
7802 4 11.280443
7802 5 11.388242
7802 6 14.600542
7802 7 10.903933
7802 8 18.356661
7802 9 13.221467
7802 10 12.420559
7802 11 6.515308
7802 12 6.882576
