# E[keV], Quenching[1]
4.840e-01,8.124e-02
4.850e-01,8.131e-02
4.850e-01,8.131e-02
4.860e-01,8.142e-02
4.870e-01,8.149e-02
4.870e-01,8.149e-02
4.880e-01,8.161e-02
4.880e-01,8.161e-02
4.890e-01,8.171e-02
4.900e-01,8.178e-02
4.900e-01,8.178e-02
4.910e-01,8.188e-02
4.910e-01,8.188e-02
4.920e-01,8.201e-02
4.930e-01,8.205e-02
4.930e-01,8.205e-02
4.940e-01,8.216e-02
4.950e-01,8.223e-02
4.950e-01,8.223e-02
4.960e-01,8.232e-02
4.960e-01,8.232e-02
4.970e-01,8.246e-02
4.980e-01,8.253e-02
4.980e-01,8.253e-02
4.990e-01,8.264e-02
5.000e-01,8.268e-02
5.000e-01,8.268e-02
5.010e-01,8.278e-02
5.020e-01,8.288e-02
5.020e-01,8.288e-02
5.030e-01,8.298e-02
5.030e-01,8.298e-02
5.040e-01,8.308e-02
5.050e-01,8.316e-02
5.050e-01,8.316e-02
5.060e-01,8.328e-02
5.070e-01,8.331e-02
5.070e-01,8.331e-02
5.080e-01,8.342e-02
5.090e-01,8.350e-02
5.090e-01,8.350e-02
5.100e-01,8.360e-02
5.110e-01,8.367e-02
5.110e-01,8.367e-02
5.120e-01,8.378e-02
5.130e-01,8.384e-02
5.130e-01,8.384e-02
5.140e-01,8.396e-02
5.150e-01,8.402e-02
5.150e-01,8.402e-02
5.160e-01,8.413e-02
5.160e-01,8.413e-02
5.170e-01,8.424e-02
5.180e-01,8.430e-02
5.180e-01,8.430e-02
5.190e-01,8.442e-02
5.200e-01,8.449e-02
5.200e-01,8.449e-02
5.210e-01,8.458e-02
5.220e-01,8.466e-02
5.220e-01,8.466e-02
5.230e-01,8.476e-02
5.240e-01,8.485e-02
5.240e-01,8.485e-02
5.250e-01,8.494e-02
5.260e-01,8.503e-02
5.260e-01,8.503e-02
5.270e-01,8.513e-02
5.280e-01,8.518e-02
5.280e-01,8.518e-02
5.290e-01,8.528e-02
5.300e-01,8.536e-02
5.310e-01,8.542e-02
5.310e-01,8.542e-02
5.320e-01,8.553e-02
5.330e-01,8.557e-02
5.330e-01,8.557e-02
5.340e-01,8.570e-02
5.350e-01,8.578e-02
5.350e-01,8.578e-02
5.360e-01,8.588e-02
5.370e-01,8.595e-02
5.370e-01,8.595e-02
5.380e-01,8.605e-02
5.390e-01,8.613e-02
5.390e-01,8.613e-02
5.400e-01,8.623e-02
5.410e-01,8.631e-02
5.410e-01,8.631e-02
5.420e-01,8.642e-02
5.430e-01,8.646e-02
5.440e-01,8.653e-02
5.440e-01,8.653e-02
5.450e-01,8.665e-02
5.460e-01,8.671e-02
5.460e-01,8.671e-02
5.470e-01,8.683e-02
5.480e-01,8.689e-02
5.480e-01,8.689e-02
5.490e-01,8.700e-02
5.500e-01,8.706e-02
5.510e-01,8.711e-02
5.510e-01,8.711e-02
5.520e-01,8.723e-02
5.530e-01,8.731e-02
5.530e-01,8.731e-02
5.540e-01,8.742e-02
5.550e-01,8.748e-02
5.550e-01,8.748e-02
5.560e-01,8.759e-02
5.570e-01,8.765e-02
5.580e-01,8.772e-02
5.580e-01,8.772e-02
5.590e-01,8.783e-02
5.600e-01,8.790e-02
5.600e-01,8.790e-02
5.610e-01,8.803e-02
5.620e-01,8.806e-02
5.630e-01,8.813e-02
5.630e-01,8.813e-02
5.640e-01,8.823e-02
5.650e-01,8.832e-02
5.660e-01,8.837e-02
5.660e-01,8.837e-02
5.670e-01,8.848e-02
5.680e-01,8.856e-02
5.680e-01,8.856e-02
5.690e-01,8.868e-02
5.700e-01,8.871e-02
5.710e-01,8.878e-02
5.710e-01,8.878e-02
5.720e-01,8.889e-02
5.730e-01,8.896e-02
5.740e-01,8.904e-02
5.740e-01,8.904e-02
5.750e-01,8.913e-02
5.760e-01,8.922e-02
5.770e-01,8.926e-02
5.770e-01,8.926e-02
5.780e-01,8.939e-02
5.790e-01,8.943e-02
5.790e-01,8.943e-02
5.800e-01,8.958e-02
5.810e-01,8.960e-02
5.820e-01,8.969e-02
5.820e-01,8.969e-02
5.830e-01,8.980e-02
5.840e-01,8.987e-02
5.850e-01,8.992e-02
5.850e-01,8.992e-02
5.860e-01,9.003e-02
5.870e-01,9.011e-02
5.880e-01,9.018e-02
5.880e-01,9.018e-02
5.890e-01,9.027e-02
5.900e-01,9.033e-02
5.910e-01,9.041e-02
5.920e-01,9.047e-02
5.920e-01,9.047e-02
5.930e-01,9.058e-02
5.940e-01,9.065e-02
5.950e-01,9.070e-02
5.950e-01,9.070e-02
5.960e-01,9.083e-02
5.970e-01,9.088e-02
5.980e-01,9.096e-02
5.980e-01,9.096e-02
5.990e-01,9.107e-02
6.000e-01,9.112e-02
6.010e-01,9.119e-02
6.010e-01,9.119e-02
6.020e-01,9.129e-02
6.030e-01,9.137e-02
6.040e-01,9.142e-02
6.050e-01,9.148e-02
6.050e-01,9.148e-02
6.060e-01,9.158e-02
6.070e-01,9.165e-02
6.080e-01,9.171e-02
6.080e-01,9.171e-02
6.090e-01,9.182e-02
6.100e-01,9.187e-02
6.110e-01,9.195e-02
6.120e-01,9.208e-02
6.120e-01,9.208e-02
6.130e-01,9.218e-02
6.140e-01,9.223e-02
6.150e-01,9.231e-02
6.160e-01,9.236e-02
6.160e-01,9.236e-02
6.170e-01,9.245e-02
6.180e-01,9.248e-02
6.190e-01,9.254e-02
6.200e-01,9.261e-02
6.200e-01,9.261e-02
6.210e-01,9.270e-02
6.220e-01,9.284e-02
6.230e-01,9.287e-02
6.240e-01,9.294e-02
6.240e-01,9.294e-02
6.250e-01,9.312e-02
6.260e-01,9.317e-02
6.270e-01,9.323e-02
6.280e-01,9.327e-02
6.280e-01,9.327e-02
6.290e-01,9.339e-02
6.300e-01,9.340e-02
6.310e-01,9.347e-02
6.320e-01,9.354e-02
6.320e-01,9.354e-02
6.330e-01,9.362e-02
6.340e-01,9.367e-02
6.350e-01,9.378e-02
6.360e-01,9.383e-02
6.370e-01,9.390e-02
6.370e-01,9.390e-02
6.380e-01,9.406e-02
6.390e-01,9.413e-02
6.400e-01,9.423e-02
6.410e-01,9.429e-02
6.410e-01,9.429e-02
6.420e-01,9.439e-02
6.430e-01,9.443e-02
6.440e-01,9.447e-02
6.450e-01,9.454e-02
6.460e-01,9.457e-02
6.460e-01,9.457e-02
6.470e-01,9.468e-02
6.480e-01,9.478e-02
6.490e-01,9.485e-02
6.500e-01,9.489e-02
6.510e-01,9.494e-02
6.510e-01,9.494e-02
6.520e-01,9.512e-02
6.530e-01,9.517e-02
6.540e-01,9.521e-02
6.550e-01,9.527e-02
6.560e-01,9.529e-02
6.570e-01,9.537e-02
6.570e-01,9.537e-02
6.580e-01,9.553e-02
6.590e-01,9.558e-02
6.600e-01,9.562e-02
6.610e-01,9.567e-02
6.620e-01,9.582e-02
6.630e-01,9.586e-02
6.630e-01,9.586e-02
6.640e-01,9.594e-02
6.650e-01,9.607e-02
6.660e-01,9.613e-02
6.670e-01,9.617e-02
6.680e-01,9.623e-02
6.690e-01,9.627e-02
6.690e-01,9.627e-02
6.700e-01,9.635e-02
6.710e-01,9.642e-02
6.720e-01,9.646e-02
6.730e-01,9.649e-02
6.740e-01,9.656e-02
6.750e-01,9.669e-02
6.750e-01,9.669e-02
6.760e-01,9.686e-02
6.770e-01,9.692e-02
6.780e-01,9.695e-02
6.790e-01,9.708e-02
6.800e-01,9.715e-02
6.810e-01,9.718e-02
6.820e-01,9.723e-02
6.820e-01,9.723e-02
6.830e-01,9.732e-02
6.840e-01,9.738e-02
6.850e-01,9.742e-02
6.860e-01,9.746e-02
6.870e-01,9.752e-02
6.880e-01,9.757e-02
6.890e-01,9.762e-02
6.900e-01,9.774e-02
6.900e-01,9.774e-02
6.910e-01,9.783e-02
6.920e-01,9.797e-02
6.930e-01,9.811e-02
6.940e-01,9.815e-02
6.950e-01,9.819e-02
6.960e-01,9.825e-02
6.970e-01,9.832e-02
6.980e-01,9.835e-02
6.990e-01,9.839e-02
6.990e-01,9.839e-02
7.000e-01,9.848e-02
7.010e-01,9.852e-02
7.020e-01,9.857e-02
7.030e-01,9.860e-02
7.040e-01,9.873e-02
7.050e-01,9.878e-02
7.060e-01,9.891e-02
7.070e-01,9.894e-02
7.080e-01,9.907e-02
7.090e-01,9.912e-02
7.090e-01,9.912e-02
7.100e-01,9.919e-02
7.110e-01,9.932e-02
7.120e-01,9.936e-02
7.130e-01,9.940e-02
7.140e-01,9.944e-02
7.150e-01,9.949e-02
7.160e-01,9.952e-02
7.170e-01,9.957e-02
7.180e-01,9.963e-02
7.190e-01,9.982e-02
7.200e-01,9.988e-02
7.210e-01,9.992e-02
7.220e-01,9.996e-02
7.220e-01,9.996e-02
7.230e-01,1.001e-01
7.240e-01,1.002e-01
7.250e-01,1.002e-01
7.260e-01,1.002e-01
7.270e-01,1.003e-01
7.280e-01,1.003e-01
7.290e-01,1.004e-01
7.300e-01,1.005e-01
7.310e-01,1.006e-01
7.320e-01,1.007e-01
7.330e-01,1.007e-01
7.340e-01,1.008e-01
7.350e-01,1.009e-01
7.360e-01,1.009e-01
7.370e-01,1.010e-01
7.380e-01,1.011e-01
7.390e-01,1.011e-01
7.400e-01,1.011e-01
7.410e-01,1.013e-01
7.410e-01,1.013e-01
7.420e-01,1.013e-01
7.430e-01,1.014e-01
7.440e-01,1.014e-01
7.450e-01,1.015e-01
7.460e-01,1.016e-01
7.470e-01,1.016e-01
7.480e-01,1.016e-01
7.490e-01,1.019e-01
7.500e-01,1.019e-01
7.510e-01,1.019e-01
7.520e-01,1.021e-01
7.530e-01,1.021e-01
7.540e-01,1.021e-01
7.550e-01,1.022e-01
7.560e-01,1.023e-01
7.570e-01,1.023e-01
7.580e-01,1.023e-01
7.590e-01,1.024e-01
7.600e-01,1.025e-01
7.610e-01,1.025e-01
7.620e-01,1.025e-01
7.630e-01,1.026e-01
7.640e-01,1.027e-01
7.650e-01,1.028e-01
7.660e-01,1.028e-01
7.670e-01,1.029e-01
7.680e-01,1.030e-01
7.690e-01,1.031e-01
7.700e-01,1.032e-01
7.710e-01,1.033e-01
7.720e-01,1.034e-01
7.730e-01,1.034e-01
7.740e-01,1.035e-01
7.750e-01,1.035e-01
7.760e-01,1.035e-01
7.770e-01,1.035e-01
7.780e-01,1.035e-01
7.790e-01,1.037e-01
7.800e-01,1.038e-01
7.810e-01,1.038e-01
7.820e-01,1.038e-01
7.830e-01,1.039e-01
7.840e-01,1.040e-01
7.850e-01,1.041e-01
7.860e-01,1.041e-01
7.870e-01,1.043e-01
7.880e-01,1.044e-01
7.890e-01,1.045e-01
7.900e-01,1.045e-01
7.910e-01,1.045e-01
7.920e-01,1.045e-01
7.930e-01,1.046e-01
7.940e-01,1.047e-01
7.950e-01,1.047e-01
7.960e-01,1.048e-01
7.970e-01,1.048e-01
7.980e-01,1.048e-01
8.000e-01,1.051e-01
8.010e-01,1.052e-01
8.020e-01,1.052e-01
8.030e-01,1.052e-01
8.040e-01,1.053e-01
8.050e-01,1.054e-01
8.060e-01,1.054e-01
8.070e-01,1.054e-01
8.080e-01,1.055e-01
8.090e-01,1.056e-01
8.100e-01,1.056e-01
8.110e-01,1.056e-01
8.120e-01,1.057e-01
8.130e-01,1.058e-01
8.140e-01,1.059e-01
8.150e-01,1.059e-01
8.160e-01,1.062e-01
8.170e-01,1.062e-01
8.180e-01,1.062e-01
8.200e-01,1.063e-01
8.210e-01,1.063e-01
8.220e-01,1.063e-01
8.230e-01,1.065e-01
8.240e-01,1.065e-01
8.250e-01,1.066e-01
8.260e-01,1.066e-01
8.270e-01,1.066e-01
8.280e-01,1.066e-01
8.290e-01,1.068e-01
8.300e-01,1.069e-01
8.310e-01,1.070e-01
8.320e-01,1.071e-01
8.340e-01,1.072e-01
8.350e-01,1.072e-01
8.360e-01,1.072e-01
8.370e-01,1.073e-01
8.380e-01,1.073e-01
8.390e-01,1.075e-01
8.400e-01,1.075e-01
8.410e-01,1.075e-01
8.420e-01,1.076e-01
8.430e-01,1.077e-01
8.440e-01,1.077e-01
8.460e-01,1.078e-01
8.470e-01,1.078e-01
8.480e-01,1.079e-01
8.490e-01,1.079e-01
8.500e-01,1.080e-01
8.510e-01,1.082e-01
8.520e-01,1.082e-01
8.530e-01,1.083e-01
8.540e-01,1.084e-01
8.560e-01,1.084e-01
8.570e-01,1.085e-01
8.580e-01,1.085e-01
8.590e-01,1.086e-01
8.600e-01,1.087e-01
8.610e-01,1.087e-01
8.620e-01,1.088e-01
8.630e-01,1.088e-01
8.650e-01,1.088e-01
8.660e-01,1.089e-01
8.670e-01,1.090e-01
8.680e-01,1.091e-01
8.690e-01,1.092e-01
8.700e-01,1.093e-01
8.710e-01,1.093e-01
8.720e-01,1.094e-01
8.740e-01,1.094e-01
8.750e-01,1.096e-01
8.760e-01,1.097e-01
8.770e-01,1.097e-01
8.780e-01,1.097e-01
8.790e-01,1.098e-01
8.800e-01,1.098e-01
8.820e-01,1.098e-01
8.830e-01,1.098e-01
8.840e-01,1.101e-01
8.850e-01,1.101e-01
8.860e-01,1.102e-01
8.870e-01,1.103e-01
8.890e-01,1.103e-01
8.900e-01,1.104e-01
8.910e-01,1.104e-01
8.920e-01,1.105e-01
8.930e-01,1.106e-01
8.940e-01,1.107e-01
8.960e-01,1.107e-01
8.970e-01,1.107e-01
8.980e-01,1.108e-01
8.990e-01,1.109e-01
9.000e-01,1.109e-01
9.010e-01,1.109e-01
9.030e-01,1.112e-01
9.040e-01,1.112e-01
9.050e-01,1.112e-01
9.060e-01,1.113e-01
9.070e-01,1.114e-01
9.090e-01,1.115e-01
9.100e-01,1.115e-01
9.110e-01,1.116e-01
9.120e-01,1.116e-01
9.130e-01,1.116e-01
9.140e-01,1.116e-01
9.160e-01,1.117e-01
9.170e-01,1.119e-01
9.180e-01,1.120e-01
9.190e-01,1.120e-01
9.200e-01,1.121e-01
9.220e-01,1.122e-01
9.230e-01,1.123e-01
9.240e-01,1.123e-01
9.250e-01,1.125e-01
9.270e-01,1.125e-01
9.280e-01,1.125e-01
9.290e-01,1.125e-01
9.300e-01,1.125e-01
9.310e-01,1.127e-01
9.330e-01,1.127e-01
9.340e-01,1.127e-01
9.350e-01,1.128e-01
9.360e-01,1.129e-01
9.370e-01,1.129e-01
9.390e-01,1.131e-01
9.400e-01,1.133e-01
9.410e-01,1.133e-01
9.420e-01,1.133e-01
9.440e-01,1.135e-01
9.450e-01,1.135e-01
9.460e-01,1.135e-01
9.470e-01,1.135e-01
9.490e-01,1.137e-01
9.500e-01,1.137e-01
9.510e-01,1.137e-01
9.520e-01,1.138e-01
9.540e-01,1.138e-01
9.550e-01,1.140e-01
9.560e-01,1.140e-01
9.570e-01,1.141e-01
9.590e-01,1.142e-01
9.600e-01,1.143e-01
9.610e-01,1.143e-01
9.620e-01,1.143e-01
9.640e-01,1.145e-01
9.650e-01,1.146e-01
9.660e-01,1.146e-01
9.670e-01,1.146e-01
9.690e-01,1.147e-01
9.700e-01,1.148e-01
9.710e-01,1.148e-01
9.720e-01,1.149e-01
9.740e-01,1.150e-01
9.750e-01,1.151e-01
9.760e-01,1.152e-01
9.780e-01,1.152e-01
9.790e-01,1.152e-01
9.800e-01,1.153e-01
9.810e-01,1.154e-01
9.830e-01,1.155e-01
9.840e-01,1.155e-01
9.850e-01,1.155e-01
9.870e-01,1.157e-01
9.880e-01,1.158e-01
9.890e-01,1.158e-01
9.900e-01,1.158e-01
9.920e-01,1.160e-01
9.930e-01,1.160e-01
9.940e-01,1.160e-01
9.960e-01,1.162e-01
9.970e-01,1.162e-01
9.980e-01,1.162e-01
1.000e+00,1.163e-01
1.000e+00,1.163e-01
1.000e+00,1.163e-01
1.000e+00,1.163e-01
1.000e+00,1.163e-01
1.010e+00,1.167e-01
1.010e+00,1.167e-01
1.010e+00,1.167e-01
1.010e+00,1.167e-01
1.010e+00,1.167e-01
1.010e+00,1.167e-01
1.010e+00,1.167e-01
1.020e+00,1.171e-01
1.020e+00,1.171e-01
1.020e+00,1.171e-01
1.020e+00,1.171e-01
1.020e+00,1.171e-01
1.020e+00,1.171e-01
1.020e+00,1.171e-01
1.020e+00,1.171e-01
1.030e+00,1.177e-01
1.030e+00,1.177e-01
1.030e+00,1.177e-01
1.030e+00,1.177e-01
1.030e+00,1.177e-01
1.030e+00,1.177e-01
1.030e+00,1.177e-01
1.040e+00,1.182e-01
1.040e+00,1.182e-01
1.040e+00,1.182e-01
1.040e+00,1.182e-01
1.040e+00,1.182e-01
1.040e+00,1.182e-01
1.040e+00,1.182e-01
1.050e+00,1.188e-01
1.050e+00,1.188e-01
1.050e+00,1.188e-01
1.050e+00,1.188e-01
1.050e+00,1.188e-01
1.050e+00,1.188e-01
1.050e+00,1.188e-01
1.050e+00,1.188e-01
1.060e+00,1.191e-01
1.060e+00,1.191e-01
1.060e+00,1.191e-01
1.060e+00,1.191e-01
1.060e+00,1.191e-01
1.060e+00,1.191e-01
1.060e+00,1.191e-01
1.070e+00,1.198e-01
1.070e+00,1.198e-01
1.070e+00,1.198e-01
1.070e+00,1.198e-01
1.070e+00,1.198e-01
1.070e+00,1.198e-01
1.070e+00,1.198e-01
1.080e+00,1.200e-01
1.080e+00,1.200e-01
1.080e+00,1.200e-01
1.080e+00,1.200e-01
1.080e+00,1.200e-01
1.080e+00,1.200e-01
1.080e+00,1.200e-01
1.090e+00,1.206e-01
1.090e+00,1.206e-01
1.090e+00,1.206e-01
1.090e+00,1.206e-01
1.090e+00,1.206e-01
1.090e+00,1.206e-01
1.090e+00,1.206e-01
1.100e+00,1.210e-01
1.100e+00,1.210e-01
1.100e+00,1.210e-01
1.100e+00,1.210e-01
1.100e+00,1.210e-01
1.100e+00,1.210e-01
1.100e+00,1.210e-01
1.110e+00,1.216e-01
1.110e+00,1.216e-01
1.110e+00,1.216e-01
1.110e+00,1.216e-01
1.110e+00,1.216e-01
1.110e+00,1.216e-01
1.110e+00,1.216e-01
1.120e+00,1.222e-01
1.120e+00,1.222e-01
1.120e+00,1.222e-01
1.120e+00,1.222e-01
1.120e+00,1.222e-01
1.120e+00,1.222e-01
1.120e+00,1.222e-01
1.130e+00,1.226e-01
1.130e+00,1.226e-01
1.130e+00,1.226e-01
1.130e+00,1.226e-01
1.130e+00,1.226e-01
1.130e+00,1.226e-01
1.140e+00,1.229e-01
1.140e+00,1.229e-01
1.140e+00,1.229e-01
1.140e+00,1.229e-01
1.140e+00,1.229e-01
1.140e+00,1.229e-01
1.140e+00,1.229e-01
1.150e+00,1.235e-01
1.150e+00,1.235e-01
1.150e+00,1.235e-01
1.150e+00,1.235e-01
1.150e+00,1.235e-01
1.150e+00,1.235e-01
1.150e+00,1.235e-01
1.160e+00,1.239e-01
1.160e+00,1.239e-01
1.160e+00,1.239e-01
1.160e+00,1.239e-01
1.160e+00,1.239e-01
1.160e+00,1.239e-01
1.170e+00,1.244e-01
1.170e+00,1.244e-01
1.170e+00,1.244e-01
1.170e+00,1.244e-01
1.170e+00,1.244e-01
1.170e+00,1.244e-01
1.170e+00,1.244e-01
1.180e+00,1.248e-01
1.180e+00,1.248e-01
1.180e+00,1.248e-01
1.180e+00,1.248e-01
1.180e+00,1.248e-01
1.180e+00,1.248e-01
1.190e+00,1.253e-01
1.190e+00,1.253e-01
1.190e+00,1.253e-01
1.190e+00,1.253e-01
1.190e+00,1.253e-01
1.190e+00,1.253e-01
1.200e+00,1.257e-01
1.200e+00,1.257e-01
1.200e+00,1.257e-01
1.200e+00,1.257e-01
1.200e+00,1.257e-01
1.200e+00,1.257e-01
1.200e+00,1.257e-01
1.210e+00,1.263e-01
1.210e+00,1.263e-01
1.210e+00,1.263e-01
1.210e+00,1.263e-01
1.210e+00,1.263e-01
1.210e+00,1.263e-01
1.220e+00,1.265e-01
1.220e+00,1.265e-01
1.220e+00,1.265e-01
1.220e+00,1.265e-01
1.220e+00,1.265e-01
1.220e+00,1.265e-01
1.230e+00,1.271e-01
1.230e+00,1.271e-01
1.230e+00,1.271e-01
1.230e+00,1.271e-01
1.230e+00,1.271e-01
1.230e+00,1.271e-01
1.240e+00,1.275e-01
1.240e+00,1.275e-01
1.240e+00,1.275e-01
1.240e+00,1.275e-01
1.240e+00,1.275e-01
1.240e+00,1.275e-01
1.240e+00,1.275e-01
1.250e+00,1.279e-01
1.250e+00,1.279e-01
1.250e+00,1.279e-01
1.250e+00,1.279e-01
1.250e+00,1.279e-01
1.250e+00,1.279e-01
1.260e+00,1.285e-01
1.260e+00,1.285e-01
1.260e+00,1.285e-01
1.260e+00,1.285e-01
1.260e+00,1.285e-01
1.260e+00,1.285e-01
1.270e+00,1.288e-01
1.270e+00,1.288e-01
1.270e+00,1.288e-01
1.270e+00,1.288e-01
1.270e+00,1.288e-01
1.270e+00,1.288e-01
1.280e+00,1.293e-01
1.280e+00,1.293e-01
1.280e+00,1.293e-01
1.280e+00,1.293e-01
1.280e+00,1.293e-01
1.280e+00,1.293e-01
1.290e+00,1.297e-01
1.290e+00,1.297e-01
1.290e+00,1.297e-01
1.290e+00,1.297e-01
1.290e+00,1.297e-01
1.300e+00,1.299e-01
1.300e+00,1.299e-01
1.300e+00,1.299e-01
1.300e+00,1.299e-01
1.300e+00,1.299e-01
1.300e+00,1.299e-01
1.310e+00,1.305e-01
1.310e+00,1.305e-01
1.310e+00,1.305e-01
1.310e+00,1.305e-01
1.310e+00,1.305e-01
1.310e+00,1.305e-01
1.320e+00,1.308e-01
1.320e+00,1.308e-01
1.320e+00,1.308e-01
1.320e+00,1.308e-01
1.320e+00,1.308e-01
1.320e+00,1.308e-01
1.330e+00,1.313e-01
1.330e+00,1.313e-01
1.330e+00,1.313e-01
1.330e+00,1.313e-01
1.330e+00,1.313e-01
1.330e+00,1.313e-01
1.340e+00,1.317e-01
1.340e+00,1.317e-01
1.340e+00,1.317e-01
1.340e+00,1.317e-01
1.340e+00,1.317e-01
1.350e+00,1.320e-01
1.350e+00,1.320e-01
1.350e+00,1.320e-01
1.350e+00,1.320e-01
1.350e+00,1.320e-01
1.350e+00,1.320e-01
1.360e+00,1.327e-01
1.360e+00,1.327e-01
1.360e+00,1.327e-01
1.360e+00,1.327e-01
1.360e+00,1.327e-01
1.370e+00,1.328e-01
1.370e+00,1.328e-01
1.370e+00,1.328e-01
1.370e+00,1.328e-01
1.370e+00,1.328e-01
1.370e+00,1.328e-01
1.380e+00,1.336e-01
1.380e+00,1.336e-01
1.380e+00,1.336e-01
1.380e+00,1.336e-01
1.380e+00,1.336e-01
1.390e+00,1.338e-01
1.390e+00,1.338e-01
1.390e+00,1.338e-01
1.390e+00,1.338e-01
1.390e+00,1.338e-01
1.390e+00,1.338e-01
1.400e+00,1.340e-01
1.400e+00,1.340e-01
1.400e+00,1.340e-01
1.400e+00,1.340e-01
1.400e+00,1.340e-01
1.410e+00,1.346e-01
1.410e+00,1.346e-01
1.410e+00,1.346e-01
1.410e+00,1.346e-01
1.410e+00,1.346e-01
1.410e+00,1.346e-01
1.420e+00,1.348e-01
1.420e+00,1.348e-01
1.420e+00,1.348e-01
1.420e+00,1.348e-01
1.420e+00,1.348e-01
1.430e+00,1.353e-01
1.430e+00,1.353e-01
1.430e+00,1.353e-01
1.430e+00,1.353e-01
1.430e+00,1.353e-01
1.440e+00,1.358e-01
1.440e+00,1.358e-01
1.440e+00,1.358e-01
1.440e+00,1.358e-01
1.440e+00,1.358e-01
1.450e+00,1.361e-01
1.450e+00,1.361e-01
1.450e+00,1.361e-01
1.450e+00,1.361e-01
1.450e+00,1.361e-01
1.450e+00,1.361e-01
1.460e+00,1.365e-01
1.460e+00,1.365e-01
1.460e+00,1.365e-01
1.460e+00,1.365e-01
1.460e+00,1.365e-01
1.470e+00,1.368e-01
1.470e+00,1.368e-01
1.470e+00,1.368e-01
1.470e+00,1.368e-01
1.470e+00,1.368e-01
1.480e+00,1.371e-01
1.480e+00,1.371e-01
1.480e+00,1.371e-01
1.480e+00,1.371e-01
1.480e+00,1.371e-01
1.490e+00,1.376e-01
1.490e+00,1.376e-01
1.490e+00,1.376e-01
1.490e+00,1.376e-01
1.490e+00,1.376e-01
1.500e+00,1.380e-01
1.500e+00,1.380e-01
1.500e+00,1.380e-01
1.500e+00,1.380e-01
1.500e+00,1.380e-01
1.510e+00,1.382e-01
1.510e+00,1.382e-01
1.510e+00,1.382e-01
1.510e+00,1.382e-01
1.510e+00,1.382e-01
1.520e+00,1.387e-01
1.520e+00,1.387e-01
1.520e+00,1.387e-01
1.520e+00,1.387e-01
1.520e+00,1.387e-01
1.530e+00,1.391e-01
1.530e+00,1.391e-01
1.530e+00,1.391e-01
1.530e+00,1.391e-01
1.530e+00,1.391e-01
1.540e+00,1.392e-01
1.540e+00,1.392e-01
1.540e+00,1.392e-01
1.540e+00,1.392e-01
1.540e+00,1.392e-01
1.550e+00,1.399e-01
1.550e+00,1.399e-01
1.550e+00,1.399e-01
1.550e+00,1.399e-01
1.550e+00,1.399e-01
1.560e+00,1.401e-01
1.560e+00,1.401e-01
1.560e+00,1.401e-01
1.560e+00,1.401e-01
1.560e+00,1.401e-01
1.570e+00,1.402e-01
1.570e+00,1.402e-01
1.570e+00,1.402e-01
1.570e+00,1.402e-01
1.570e+00,1.402e-01
1.580e+00,1.410e-01
1.580e+00,1.410e-01
1.580e+00,1.410e-01
1.580e+00,1.410e-01
1.590e+00,1.411e-01
1.590e+00,1.411e-01
1.590e+00,1.411e-01
1.590e+00,1.411e-01
1.590e+00,1.411e-01
1.600e+00,1.413e-01
1.600e+00,1.413e-01
1.600e+00,1.413e-01
1.600e+00,1.413e-01
1.600e+00,1.413e-01
1.610e+00,1.420e-01
1.610e+00,1.420e-01
1.610e+00,1.420e-01
1.610e+00,1.420e-01
1.610e+00,1.420e-01
1.620e+00,1.422e-01
1.620e+00,1.422e-01
1.620e+00,1.422e-01
1.620e+00,1.422e-01
1.630e+00,1.424e-01
1.630e+00,1.424e-01
1.630e+00,1.424e-01
1.630e+00,1.424e-01
1.630e+00,1.424e-01
1.640e+00,1.429e-01
1.640e+00,1.429e-01
1.640e+00,1.429e-01
1.640e+00,1.429e-01
1.650e+00,1.432e-01
1.650e+00,1.432e-01
1.650e+00,1.432e-01
1.650e+00,1.432e-01
1.650e+00,1.432e-01
1.660e+00,1.435e-01
1.660e+00,1.435e-01
1.660e+00,1.435e-01
1.660e+00,1.435e-01
1.660e+00,1.435e-01
1.670e+00,1.440e-01
1.670e+00,1.440e-01
1.670e+00,1.440e-01
1.670e+00,1.440e-01
1.680e+00,1.442e-01
1.680e+00,1.442e-01
1.680e+00,1.442e-01
1.680e+00,1.442e-01
1.680e+00,1.442e-01
1.690e+00,1.445e-01
1.690e+00,1.445e-01
1.690e+00,1.445e-01
1.690e+00,1.445e-01
1.700e+00,1.451e-01
1.700e+00,1.451e-01
1.700e+00,1.451e-01
1.700e+00,1.451e-01
1.700e+00,1.451e-01
1.710e+00,1.452e-01
1.710e+00,1.452e-01
1.710e+00,1.452e-01
1.710e+00,1.452e-01
1.720e+00,1.455e-01
1.720e+00,1.455e-01
1.720e+00,1.455e-01
1.720e+00,1.455e-01
1.730e+00,1.461e-01
1.730e+00,1.461e-01
1.730e+00,1.461e-01
1.730e+00,1.461e-01
1.730e+00,1.461e-01
1.740e+00,1.463e-01
1.740e+00,1.463e-01
1.740e+00,1.463e-01
1.740e+00,1.463e-01
1.750e+00,1.465e-01
1.750e+00,1.465e-01
1.750e+00,1.465e-01
1.750e+00,1.465e-01
1.760e+00,1.468e-01
1.760e+00,1.468e-01
1.760e+00,1.468e-01
1.760e+00,1.468e-01
1.760e+00,1.468e-01
1.770e+00,1.474e-01
1.770e+00,1.474e-01
1.770e+00,1.474e-01
1.770e+00,1.474e-01
1.780e+00,1.475e-01
1.780e+00,1.475e-01
